Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountClassBase
Public Method,"org.apache.maven.repository.MetadataResolutionResult.getMetadataResolutionException",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/MetadataResolutionResult.java,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,0,,,,4,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1,
Public Method,"org.apache.maven.repository.MetadataResolutionResult.getMetadataResolutionExceptions",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/MetadataResolutionResult.java,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,0,,,,5,,,1,2,0,,,,2,1,0,1,2,1,,,1,,,2,2,2,1,0,,,,,0,,0,0,,,0.00,2,2,2,1,
Public Method,"org.apache.maven.repository.MetadataResolutionResult.getMissingArtifacts",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/MetadataResolutionResult.java,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,2,2,2,1,0,,,,,0,,0,0,,,0.00,2,2,2,1,
Public Method,"org.apache.maven.repository.MetadataResolutionResult.getOriginatingArtifact",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/MetadataResolutionResult.java,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1,
Public Method,"org.apache.maven.repository.MetadataResolutionResult.getRepositories",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/MetadataResolutionResult.java,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,,,,1,,,,8,,,1,3,0,,,,2,2,0,2,4,1,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1,
Public Method,"org.apache.maven.repository.MetadataResolutionResult.getRequestedArtifacts",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/MetadataResolutionResult.java,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1,
Public Method,"org.apache.maven.repository.MetadataResolutionResult.getResolvedTree",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/MetadataResolutionResult.java,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1,
Public Method,"org.apache.maven.repository.MetadataResolutionResult.getVersionRangeViolation",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/MetadataResolutionResult.java,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,0,,,,4,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1,
Public Method,"org.apache.maven.repository.MetadataResolutionResult.getVersionRangeViolations",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/MetadataResolutionResult.java,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,2,2,2,1,0,,,,,0,,0,0,,,0.00,2,2,2,1,
Public Method,"org.apache.maven.repository.MetadataResolutionResult.hasCircularDependencyExceptions",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/MetadataResolutionResult.java,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1,
Public Method,"org.apache.maven.repository.MetadataResolutionResult.hasErrorArtifactExceptions",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/MetadataResolutionResult.java,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1,
Public Method,"org.apache.maven.repository.MetadataResolutionResult.hasExceptions",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/MetadataResolutionResult.java,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,2,1,0,,,,,0,,0,0,,,0.00,1,1,2,1,
Public Method,"org.apache.maven.repository.MetadataResolutionResult.hasMetadataResolutionExceptions",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/MetadataResolutionResult.java,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1,
Public Method,"org.apache.maven.repository.MetadataResolutionResult.hasMissingArtifacts",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/MetadataResolutionResult.java,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,2,1,0,,,,,0,,0,0,,,0.00,1,1,2,1,
Public Method,"org.apache.maven.repository.MetadataResolutionResult.hasVersionRangeViolations",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/MetadataResolutionResult.java,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1,
Private Generic Method,"org.apache.maven.repository.MetadataResolutionResult.initList",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/MetadataResolutionResult.java,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,,,,0,,,,8,,,1,3,0,,,,1,2,0,2,4,1,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1,
TypeVariable,"org.apache.maven.repository.MetadataResolutionResult.initList.T",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/MetadataResolutionResult.java,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,1,0,,0,0,0.00,0,0,0,0,1
Public Method,"org.apache.maven.repository.MetadataResolutionResult.setRepositories",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/MetadataResolutionResult.java,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,1,,,,5,,,1,2,0,,,,2,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1,
Public Method,"org.apache.maven.repository.MetadataResolutionResult.setResolvedTree",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/MetadataResolutionResult.java,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1,
Public Method,"org.apache.maven.repository.MetadataResolutionResult.setUnresolvedArtifacts",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/MetadataResolutionResult.java,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,1,,,,5,,,1,2,0,,,,2,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1,
Public Method,"org.apache.maven.repository.MetadataResolutionResult.toString",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/MetadataResolutionResult.java,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,,,,2,,,,17,,,3,10,0,,,,4,3,0,8,12,4,,,8,,,3,3,3,1,0,,,,,0,,2,0,,,0.00,3,3,3,1,
Public Class,"org.apache.maven.repository.MirrorProcessorTest",maven-maven-3.0/maven-compat/src/test/java/org/apache/maven/repository/MirrorProcessorTest.java,1,1,1,1,14,2,10,4,5,5,0,,0,0,,,,14,2,14,14,0,4,2,8,,229,,,,53,,,,159,,,42,108,67,,,,,,,110,125,38,,,87,,,,,,,,1,1,1,1,,2,0,,67,39,0.42,14,14,14,14,1
Private Method,"org.apache.maven.repository.MirrorProcessorTest.getRepo",maven-maven-3.0/maven-compat/src/test/java/org/apache/maven/repository/MirrorProcessorTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,9,11,,,,0,,,,4,,,1,1,7,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.75,1,1,1,1,
Private Method,"org.apache.maven.repository.MirrorProcessorTest.getRepo",maven-maven-3.0/maven-compat/src/test/java/org/apache/maven/repository/MirrorProcessorTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,,,,0,,,,4,,,1,1,7,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.75,1,1,1,1,
Private Method,"org.apache.maven.repository.MirrorProcessorTest.newMirror",maven-maven-3.0/maven-compat/src/test/java/org/apache/maven/repository/MirrorProcessorTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,,,,0,,,,4,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1,
Private Method,"org.apache.maven.repository.MirrorProcessorTest.newMirror",maven-maven-3.0/maven-compat/src/test/java/org/apache/maven/repository/MirrorProcessorTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,6,11,,,,2,,,,9,,,2,6,0,,,,5,1,0,6,7,2,,,5,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1,
Protected Method,"org.apache.maven.repository.MirrorProcessorTest.setUp",maven-maven-3.0/maven-compat/src/test/java/org/apache/maven/repository/MirrorProcessorTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,0,,,,6,,,2,2,0,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1,
Protected Method,"org.apache.maven.repository.MirrorProcessorTest.tearDown",maven-maven-3.0/maven-compat/src/test/java/org/apache/maven/repository/MirrorProcessorTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,,,,1,,,,7,,,2,3,0,,,,3,1,0,3,4,1,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1,
Public Method,"org.apache.maven.repository.MirrorProcessorTest.testExternalURL",maven-maven-3.0/maven-compat/src/test/java/org/apache/maven/repository/MirrorProcessorTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,,,,1,,,,18,,,1,15,15,,,,4,1,0,15,16,1,,,15,,,1,1,1,1,0,,,,,0,,0,0,,,0.83,1,1,1,1,
Public Method,"org.apache.maven.repository.MirrorProcessorTest.testLayoutPattern",maven-maven-3.0/maven-compat/src/test/java/org/apache/maven/repository/MirrorProcessorTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,,,,4,,,,14,,,1,11,0,,,,3,1,0,11,12,1,,,11,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1,
Public Method,"org.apache.maven.repository.MirrorProcessorTest.testMirrorLayoutConsideredForMatching",maven-maven-3.0/maven-compat/src/test/java/org/apache/maven/repository/MirrorProcessorTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,,,,4,,,,12,,,6,9,4,,,,6,1,0,9,10,6,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.33,1,1,1,1,
Public Method,"org.apache.maven.repository.MirrorProcessorTest.testMirrorLookup",maven-maven-3.0/maven-compat/src/test/java/org/apache/maven/repository/MirrorProcessorTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,,,,4,,,,9,,,4,6,5,,,,6,1,0,6,7,4,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.56,1,1,1,1,
Public Method,"org.apache.maven.repository.MirrorProcessorTest.testMirrorStopOnFirstMatch",maven-maven-3.0/maven-compat/src/test/java/org/apache/maven/repository/MirrorProcessorTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,1,27,,,,8,,,,17,,,9,14,15,,,,5,1,0,14,15,9,,,6,,,1,1,1,1,0,,,,,0,,0,0,,,0.88,1,1,1,1,
Public Method,"org.apache.maven.repository.MirrorProcessorTest.testMirrorWildcardLookup",maven-maven-3.0/maven-compat/src/test/java/org/apache/maven/repository/MirrorProcessorTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,,,,4,,,,10,,,5,7,6,,,,5,1,0,7,8,5,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.60,1,1,1,1,
Public Method,"org.apache.maven.repository.MirrorProcessorTest.testPatterns",maven-maven-3.0/maven-compat/src/test/java/org/apache/maven/repository/MirrorProcessorTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,,,,8,,,,27,,,1,24,0,,,,4,1,0,24,25,1,,,24,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1,
Public Method,"org.apache.maven.repository.MirrorProcessorTest.testPatternsWithExternal",maven-maven-3.0/maven-compat/src/test/java/org/apache/maven/repository/MirrorProcessorTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,,,,2,,,,11,,,1,8,8,,,,4,1,0,8,9,1,,,8,,,1,1,1,1,0,,,,,0,,0,0,,,0.73,1,1,1,1,
Public Interface,"org.apache.maven.repository.MirrorSelector",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/MirrorSelector.java,0,0,0,0,0,0,0,0,1,1,1,,0,0,,,,1,0,1,1,1,0,0,0,,13,,,,2,,,,4,,,2,0,7,,,,,,,1,2,2,,,0,,,,,,,,0,0,0,0,,0,0,,0,0,1.75,0,0,0,0,0
Abstract Method,"org.apache.maven.repository.MirrorSelector.getMirror",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/MirrorSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,0,,,,1,,,1,0,7,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,7.00,0,0,0,0,
Public Class,"org.apache.maven.repository.Proxy",maven-maven-3.0/maven-artifact/src/main/java/org/apache/maven/repository/Proxy.java,1,1,1,1,7,0,4,3,0,0,0,,0,3,,,,16,8,16,16,0,0,0,16,,176,,,,26,,,,78,,,28,19,72,,,,,,,27,44,28,,,16,,,,,,,,1,1,1,1,,1,0,,87,87,0.92,16,16,16,16,1
Public Method,"org.apache.maven.repository.Proxy.getHost",maven-maven-3.0/maven-artifact/src/main/java/org/apache/maven/repository/Proxy.java,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,,,,0,,,,4,,,1,1,5,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.25,1,1,1,1,
Public Method,"org.apache.maven.repository.Proxy.getNonProxyHosts",maven-maven-3.0/maven-artifact/src/main/java/org/apache/maven/repository/Proxy.java,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,0,,,,4,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1,
Public Method,"org.apache.maven.repository.Proxy.getNtlmDomain",maven-maven-3.0/maven-artifact/src/main/java/org/apache/maven/repository/Proxy.java,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1,
Public Method,"org.apache.maven.repository.Proxy.getNtlmHost",maven-maven-3.0/maven-artifact/src/main/java/org/apache/maven/repository/Proxy.java,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1,
Public Method,"org.apache.maven.repository.Proxy.getPassword",maven-maven-3.0/maven-artifact/src/main/java/org/apache/maven/repository/Proxy.java,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,,,,0,,,,4,,,1,1,5,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.25,1,1,1,1,
Public Method,"org.apache.maven.repository.Proxy.getPort",maven-maven-3.0/maven-artifact/src/main/java/org/apache/maven/repository/Proxy.java,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,,,,0,,,,4,,,1,1,5,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.25,1,1,1,1,
Public Method,"org.apache.maven.repository.Proxy.getProtocol",maven-maven-3.0/maven-artifact/src/main/java/org/apache/maven/repository/Proxy.java,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,,,,0,,,,4,,,1,1,5,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.25,1,1,1,1,
Public Method,"org.apache.maven.repository.Proxy.getUserName",maven-maven-3.0/maven-artifact/src/main/java/org/apache/maven/repository/Proxy.java,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,,,,0,,,,4,,,1,1,5,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.25,1,1,1,1,
Public Method,"org.apache.maven.repository.Proxy.setHost",maven-maven-3.0/maven-artifact/src/main/java/org/apache/maven/repository/Proxy.java,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,,,,0,,,,4,,,1,1,5,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.25,1,1,1,1,
Public Method,"org.apache.maven.repository.Proxy.setNonProxyHosts",maven-maven-3.0/maven-artifact/src/main/java/org/apache/maven/repository/Proxy.java,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1,
Public Method,"org.apache.maven.repository.Proxy.setNtlmDomain",maven-maven-3.0/maven-artifact/src/main/java/org/apache/maven/repository/Proxy.java,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1,
Public Method,"org.apache.maven.repository.Proxy.setNtlmHost",maven-maven-3.0/maven-artifact/src/main/java/org/apache/maven/repository/Proxy.java,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1,
Public Method,"org.apache.maven.repository.Proxy.setPassword",maven-maven-3.0/maven-artifact/src/main/java/org/apache/maven/repository/Proxy.java,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,,,,0,,,,4,,,1,1,5,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.25,1,1,1,1,
Public Method,"org.apache.maven.repository.Proxy.setPort",maven-maven-3.0/maven-artifact/src/main/java/org/apache/maven/repository/Proxy.java,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,,,,0,,,,4,,,1,1,5,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.25,1,1,1,1,
Public Method,"org.apache.maven.repository.Proxy.setProtocol",maven-maven-3.0/maven-artifact/src/main/java/org/apache/maven/repository/Proxy.java,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,0,,,,4,,,1,1,3,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.75,1,1,1,1,
Public Method,"org.apache.maven.repository.Proxy.setUserName",maven-maven-3.0/maven-artifact/src/main/java/org/apache/maven/repository/Proxy.java,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,,,,0,,,,4,,,1,1,5,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.25,1,1,1,1,
Public Interface,"org.apache.maven.repository.RepositorySystem",maven-maven-3.0/maven-core/src/main/java/org/apache/maven/repository/RepositorySystem.java,0,0,0,0,0,0,0,0,10,10,2,,0,0,,,,22,6,22,22,22,0,0,0,,124,,,,31,,,,41,,,39,6,53,,,,,,,28,29,29,,,0,,,,,,,,0,0,0,0,,0,0,,0,0,1.29,0,0,0,0,0
Abstract Method,"org.apache.maven.repository.RepositorySystem.buildArtifactRepository",maven-maven-3.0/maven-core/src/main/java/org/apache/maven/repository/RepositorySystem.java,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,,,,0,,,,2,,,2,0,0,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,0.00,0,0,0,0,
Abstract Method,"org.apache.maven.repository.RepositorySystem.createArtifact",maven-maven-3.0/maven-core/src/main/java/org/apache/maven/repository/RepositorySystem.java,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,0,,,,1,,,1,0,0,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,0.00,0,0,0,0,
Abstract Method,"org.apache.maven.repository.RepositorySystem.createArtifact",maven-maven-3.0/maven-core/src/main/java/org/apache/maven/repository/RepositorySystem.java,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,1,0,0,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,0.00,0,0,0,0,
Abstract Method,"org.apache.maven.repository.RepositorySystem.createArtifactRepository",maven-maven-3.0/maven-core/src/main/java/org/apache/maven/repository/RepositorySystem.java,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,,,,0,,,,2,,,2,0,0,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,0.00,0,0,0,0,
Abstract Method,"org.apache.maven.repository.RepositorySystem.createArtifactWithClassifier",maven-maven-3.0/maven-core/src/main/java/org/apache/maven/repository/RepositorySystem.java,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,0,,,,2,,,2,0,0,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,0.00,0,0,0,0,
Abstract Method,"org.apache.maven.repository.RepositorySystem.createDefaultLocalRepository",maven-maven-3.0/maven-core/src/main/java/org/apache/maven/repository/RepositorySystem.java,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,0,,,,2,,,2,0,0,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,0.00,0,0,0,0,
Abstract Method,"org.apache.maven.repository.RepositorySystem.createDefaultRemoteRepository",maven-maven-3.0/maven-core/src/main/java/org/apache/maven/repository/RepositorySystem.java,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,0,,,,2,,,2,0,0,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,0.00,0,0,0,0,
Abstract Method,"org.apache.maven.repository.RepositorySystem.createDependencyArtifact",maven-maven-3.0/maven-core/src/main/java/org/apache/maven/repository/RepositorySystem.java,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,0,,,,1,,,1,0,0,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,0.00,0,0,0,0,
Abstract Method,"org.apache.maven.repository.RepositorySystem.createLocalRepository",maven-maven-3.0/maven-core/src/main/java/org/apache/maven/repository/RepositorySystem.java,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,,,,0,,,,2,,,2,0,0,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,0.00,0,0,0,0,
Abstract Method,"org.apache.maven.repository.RepositorySystem.createPluginArtifact",maven-maven-3.0/maven-core/src/main/java/org/apache/maven/repository/RepositorySystem.java,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,0,,,,1,,,1,0,0,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,0.00,0,0,0,0,
Abstract Method,"org.apache.maven.repository.RepositorySystem.createProjectArtifact",maven-maven-3.0/maven-core/src/main/java/org/apache/maven/repository/RepositorySystem.java,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,0,,,,1,,,1,0,0,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,0.00,0,0,0,0,
Abstract Method,"org.apache.maven.repository.RepositorySystem.getEffectiveRepositories",maven-maven-3.0/maven-core/src/main/java/org/apache/maven/repository/RepositorySystem.java,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,,,,0,,,,1,,,1,0,9,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,9.00,0,0,0,0,
Abstract Method,"org.apache.maven.repository.RepositorySystem.getMirror",maven-maven-3.0/maven-core/src/main/java/org/apache/maven/repository/RepositorySystem.java,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,,,,0,,,,1,,,1,0,7,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,7.00,0,0,0,0,
Abstract Method,"org.apache.maven.repository.RepositorySystem.injectAuthentication",maven-maven-3.0/maven-core/src/main/java/org/apache/maven/repository/RepositorySystem.java,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,,,,0,,,,1,,,1,0,9,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,9.00,0,0,0,0,
Abstract Method,"org.apache.maven.repository.RepositorySystem.injectAuthentication",maven-maven-3.0/maven-core/src/main/java/org/apache/maven/repository/RepositorySystem.java,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,1,0,0,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,0.00,0,0,0,0,
Abstract Method,"org.apache.maven.repository.RepositorySystem.injectMirror",maven-maven-3.0/maven-core/src/main/java/org/apache/maven/repository/RepositorySystem.java,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,,,,0,,,,1,,,1,0,9,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,9.00,0,0,0,0,
