Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"mpv-0.3.0/video/filter/vf_stereo3d.c",mpv-0.3.0/video/filter/vf_stereo3d.c,2,42,2,29,431,64,12,3,12,5,45,2,42,2,,,,,0,,,,,,,6,,,,,,,,,,,,,,492,29,417,187,466,64,0,14,,,,149,263,73,0,190,,,,,,34,6,35,23,,,4,,,0.15,71,18,72,34
File,"mpv-0.3.0/video/filter/vf_sub.c",mpv-0.3.0/video/filter/vf_sub.c,1,12,0,24,109,19,2,2,2,1,13,1,12,0,,,,,0,,,,,,,6,,,,,,,,,,,,,,152,24,90,32,129,19,0,19,,,,41,54,23,0,31,,,,,,3,2,3,1,,,1,,,0.21,10,9,11,6
File,"mpv-0.3.0/video/filter/vf_swapuv.c",mpv-0.3.0/video/filter/vf_swapuv.c,0,8,0,7,37,20,2,2,2,1,8,0,8,0,,,,,0,,,,,,,3,,,,,,,,,,,,,,64,7,28,10,21,20,0,9,,,,14,19,6,0,13,,,,,,3,3,4,3,,,1,,,0.71,5,5,6,5
File,"mpv-0.3.0/video/filter/vf_unsharp.c",mpv-0.3.0/video/filter/vf_unsharp.c,3,22,0,42,181,37,5,5,5,1,25,3,21,0,,,,,0,,,,,,,6,,,,,,,,,,,,,,259,42,153,57,227,37,4,24,,,,106,142,43,0,99,,,,,,17,17,18,3,,,3,,,0.24,31,31,32,8
File,"mpv-0.3.0/video/filter/vf_vavpp.c",mpv-0.3.0/video/filter/vf_vavpp.c,0,19,1,31,361,29,4,3,4,2,20,0,19,1,,,,,0,,,,,,,16,,,,,,,,,,,,,,410,31,353,140,292,29,0,8,,,,217,223,98,1,124,,,,,,11,11,11,10,,,4,,,0.08,56,55,61,43
File,"mpv-0.3.0/video/filter/vf_yadif.c",mpv-0.3.0/video/filter/vf_yadif.c,4,22,1,70,446,86,4,4,4,1,26,4,20,1,,,,,0,,,,,,,9,,,,,,,,,,,,,,542,55,218,96,500,28,218,54,,,,159,197,84,0,113,,,,,,11,11,11,1,,,3,,,0.13,39,39,40,9
File,"mpv-0.3.0/video/fmt-conversion.c",mpv-0.3.0/video/fmt-conversion.c,1,10,0,22,176,24,2,2,2,1,11,1,10,0,,,,,0,,,,,,,2,,,,,,,,,,,,,,222,16,113,8,4,23,55,15,,,,13,14,8,0,6,,,,,,2,2,2,1,,,1,,,0.20,4,4,4,2
File,"mpv-0.3.0/video/fmt-conversion.h",mpv-0.3.0/video/fmt-conversion.h,0,0,0,4,6,18,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,27,4,2,0,0,18,0,4,,,,2,2,2,0,0,,,,,,0,0,0,0,,,0,,,9.00,0,0,0,0
File,"mpv-0.3.0/video/hwdec.h",mpv-0.3.0/video/hwdec.h,0,0,0,3,10,7,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,20,3,7,0,0,7,0,3,,,,6,8,8,0,0,,,,,,0,0,0,0,,,0,,,1.00,0,0,0,0
File,"mpv-0.3.0/video/image_writer.c",mpv-0.3.0/video/image_writer.c,4,24,1,56,245,23,5,5,5,2,28,4,24,1,,,,,0,,,,,,,5,,,,,,,,,,,,,,322,40,173,280,316,19,68,24,,,,121,109,58,1,50,,,,,,10,10,12,7,,,3,,,0.11,23,23,25,14
File,"mpv-0.3.0/video/image_writer.h",mpv-0.3.0/video/image_writer.h,0,0,0,7,19,28,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,54,7,19,0,0,28,0,0,,,,17,17,17,0,0,,,,,,0,0,0,0,,,0,,,1.47,0,0,0,0
File,"mpv-0.3.0/video/img_format.c",mpv-0.3.0/video/img_format.c,4,32,2,27,229,25,8,8,12,2,37,4,30,2,,,,,0,,,,,,,4,,,,,,,,,,,,,,279,27,214,111,193,25,2,13,,,,64,96,24,1,71,,,,,,20,20,26,4,,,3,,,0.12,33,33,49,11
File,"mpv-0.3.0/video/img_format.h",mpv-0.3.0/video/img_format.h,0,5,0,62,234,104,1,1,2,1,5,0,5,0,,,,,0,,,,,,,1,,,,,,,,,,,,,,365,62,206,0,0,104,1,28,,,,24,200,199,0,1,,,,,,1,1,2,1,,,0,,,0.50,1,1,2,1
File,"mpv-0.3.0/video/img_fourcc.h",mpv-0.3.0/video/img_fourcc.h,0,0,0,10,35,2,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,47,10,0,0,0,2,1,35,,,,0,0,0,0,0,,,,,,0,0,0,0,,,0,,,0.00,0,0,0,0
File,"mpv-0.3.0/video/memcpy_pic.h",mpv-0.3.0/video/memcpy_pic.h,1,46,0,8,54,18,11,11,12,1,47,1,46,0,,,,,0,,,,,,,3,,,,,,,,,,,,,,79,8,46,0,0,18,0,8,,,,21,37,10,0,27,,,,,,4,4,5,1,,,3,,,0.39,11,11,12,3
File,"mpv-0.3.0/video/mp_image.c",mpv-0.3.0/video/mp_image.c,1,12,0,81,503,81,2,2,3,1,13,1,12,0,,,,,0,,,,,,,35,,,,,,,,,,,,,,659,75,430,182,452,69,62,27,,,,265,315,87,0,228,,,,,,9,9,13,3,,,2,,,0.16,85,85,111,37
File,"mpv-0.3.0/video/mp_image.h",mpv-0.3.0/video/mp_image.h,0,0,0,26,98,55,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,168,26,79,0,0,55,0,19,,,,65,71,71,0,0,,,,,,0,0,0,0,,,0,,,0.70,0,0,0,0
File,"mpv-0.3.0/video/mp_image_pool.c",mpv-0.3.0/video/mp_image_pool.c,0,13,0,20,111,34,3,3,3,1,13,0,13,0,,,,,0,,,,,,,7,,,,,,,,,,,,,,163,20,100,106,128,34,0,11,,,,62,84,35,0,49,,,,,,10,10,13,4,,,5,,,0.34,20,20,23,10
File,"mpv-0.3.0/video/mp_image_pool.h",mpv-0.3.0/video/mp_image_pool.h,0,0,0,4,12,0,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,16,4,9,0,0,0,0,3,,,,6,6,6,0,0,,,,,,0,0,0,0,,,0,,,0.00,0,0,0,0
File,"mpv-0.3.0/video/out/aspect.c",mpv-0.3.0/video/out/aspect.c,1,13,0,13,73,18,3,3,3,1,14,1,13,0,,,,,0,,,,,,,5,,,,,,,,,,,,,,104,13,67,15,41,18,0,6,,,,35,51,17,0,34,,,,,,5,5,6,1,,,2,,,0.27,14,14,16,5
File,"mpv-0.3.0/video/out/aspect.h",mpv-0.3.0/video/out/aspect.h,0,0,0,5,8,19,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,31,5,5,0,0,19,0,3,,,,5,5,5,0,0,,,,,,0,0,0,0,,,0,,,3.80,0,0,0,0
File,"mpv-0.3.0/video/out/bitmap_packer.c",mpv-0.3.0/video/out/bitmap_packer.c,0,21,0,13,177,37,5,5,6,2,21,0,21,0,,,,,0,,,,,,,8,,,,,,,,,,,,,,227,13,166,52,211,37,0,11,,,,101,156,52,0,104,,,,,,14,14,21,8,,,4,,,0.22,36,36,46,20
File,"mpv-0.3.0/video/out/bitmap_packer.h",mpv-0.3.0/video/out/bitmap_packer.h,0,0,0,11,31,26,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,68,11,28,0,0,26,0,3,,,,24,24,24,0,0,,,,,,0,0,0,0,,,0,,,0.93,0,0,0,0
File,"mpv-0.3.0/video/out/cocoa/additions.h",mpv-0.3.0/video/out/cocoa/additions.h,0,0,0,3,8,16,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,27,3,7,0,0,16,0,1,,,,3,5,5,0,0,,,,,,0,0,0,0,,,0,,,2.29,0,0,0,0
File,"mpv-0.3.0/video/out/cocoa/additions.m",mpv-0.3.0/video/out/cocoa/additions.m,0,0,0,5,29,20,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,54,5,27,0,0,20,0,2,,,,10,2,2,0,0,,,,,,0,0,0,0,,,0,,,0.74,0,0,0,0
File,"mpv-0.3.0/video/out/cocoa/mpvadapter.h",mpv-0.3.0/video/out/cocoa/mpvadapter.h,0,0,0,3,14,16,0,0,0,0,0,0,0,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,33,3,12,0,0,16,0,2,,,,10,13,13,0,0,,,,,,0,0,0,0,,,0,,,1.33,0,0,0,0
File,"mpv-0.3.0/video/out/cocoa/view.h",mpv-0.3.0/video/out/cocoa/view.h,0,0,0,2,12,16,0,0,0,0,0,0,0,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,30,2,10,0,0,16,0,2,,,,7,8,8,0,0,,,,,,0,0,0,0,,,0,,,1.60,0,0,0,0
File,"mpv-0.3.0/video/out/cocoa/view.m",mpv-0.3.0/video/out/cocoa/view.m,0,5,0,40,156,30,1,1,1,1,6,0,5,0,,,,,1,,,,,,,31,,,,,,,,,,,,,,226,40,149,5,26,30,0,7,,,,67,68,42,0,26,,,,,,3,3,5,1,,,1,,,0.20,37,37,39,31
File,"mpv-0.3.0/video/out/cocoa/window.h",mpv-0.3.0/video/out/cocoa/window.h,0,0,0,4,13,17,0,0,0,0,0,0,0,0,,,,,1,,,,,,,0,,,,,,,,,,,,,,34,4,11,0,0,17,0,2,,,,9,12,12,0,0,,,,,,0,0,0,0,,,0,,,1.55,0,0,0,0
File,"mpv-0.3.0/video/out/cocoa/window.m",mpv-0.3.0/video/out/cocoa/window.m,0,5,0,28,123,19,1,1,2,1,6,0,5,0,,,,,1,,,,,,,20,,,,,,,,,,,,,,170,28,115,37,24,19,0,8,,,,46,56,29,0,27,,,,,,3,3,5,1,,,1,,,0.17,27,27,30,20
File,"mpv-0.3.0/video/out/cocoa_common.h",mpv-0.3.0/video/out/cocoa_common.h,0,0,0,12,23,20,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,54,12,19,0,0,20,0,4,,,,15,15,15,0,0,,,,,,0,0,0,0,,,0,,,1.05,0,0,0,0
File,"mpv-0.3.0/video/out/cocoa_common.m",mpv-0.3.0/video/out/cocoa_common.m,1,11,1,112,510,43,2,2,2,1,13,1,11,1,,,,,1,,,,,,,41,,,,,,,,,,,,,,663,112,492,416,490,43,0,18,,,,256,282,126,0,156,,,,,,11,3,11,1,,,3,,,0.09,71,62,71,41
File,"mpv-0.3.0/video/out/d3d_shader_yuv.h",mpv-0.3.0/video/out/d3d_shader_yuv.h,0,0,0,3,114,25,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,142,1,93,0,0,0,46,2,,,,1,1,1,0,0,,,,,,0,0,0,0,,,0,,,0.00,0,0,0,0
File,"mpv-0.3.0/video/out/dither.c",mpv-0.3.0/video/out/dither.c,1,18,0,26,187,26,4,4,5,1,19,1,18,0,,,,,0,,,,,,,6,,,,,,,,,,,,,,239,21,121,100,177,26,53,22,,,,125,135,61,0,74,,,,,,7,7,7,5,,,4,,,0.21,26,26,27,10
File,"mpv-0.3.0/video/out/dither.h",mpv-0.3.0/video/out/dither.h,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,2,2,2,0,0,,,,,,0,0,0,0,,,0,,,0.00,0,0,0,0
File,"mpv-0.3.0/video/out/filter_kernels.c",mpv-0.3.0/video/out/filter_kernels.c,0,8,0,26,206,47,2,2,2,1,9,0,8,0,,,,,0,,,,,,,21,,,,,,,,,,,,,,279,26,201,86,122,47,0,5,,,,82,141,63,0,78,,,,,,5,5,6,3,,,2,,,0.23,46,46,48,35
File,"mpv-0.3.0/video/out/filter_kernels.h",mpv-0.3.0/video/out/filter_kernels.h,0,0,0,7,18,21,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,45,7,14,0,0,21,0,4,,,,12,12,12,0,0,,,,,,0,0,0,0,,,0,,,1.50,0,0,0,0
File,"mpv-0.3.0/video/out/gl_cocoa.c",mpv-0.3.0/video/out/gl_cocoa.c,1,7,0,12,46,20,1,1,1,1,8,1,7,0,,,,,0,,,,,,,6,,,,,,,,,,,,,,78,12,44,10,22,20,0,2,,,,22,28,8,0,20,,,,,,3,3,3,1,,,1,,,0.45,8,8,8,6
File,"mpv-0.3.0/video/out/gl_common.c",mpv-0.3.0/video/out/gl_common.c,1,18,1,79,846,140,3,3,3,1,20,1,18,1,,,,,0,,,,,,,27,,,,,,,,,,,,,,1055,79,794,282,1024,140,13,40,,,,270,260,101,12,147,,,,,,11,11,11,4,,,3,,,0.18,80,74,88,39
File,"mpv-0.3.0/video/out/gl_common.h",mpv-0.3.0/video/out/gl_common.h,0,0,0,43,271,77,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,377,43,239,0,0,77,6,32,,,,191,205,205,0,0,,,,,,0,0,0,0,,,0,,,0.32,0,0,0,0
File,"mpv-0.3.0/video/out/gl_header_fixes.h",mpv-0.3.0/video/out/gl_header_fixes.h,0,0,0,18,234,39,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,291,14,0,0,0,34,32,234,,,,0,0,0,0,0,,,,,,0,0,0,0,,,0,,,0.00,0,0,0,0
File,"mpv-0.3.0/video/out/gl_hwdec_vaglx.c",mpv-0.3.0/video/out/gl_hwdec_vaglx.c,1,13,0,19,100,18,2,2,2,2,14,1,13,0,,,,,0,,,,,,,6,,,,,,,,,,,,,,137,19,92,26,27,18,0,8,,,,51,49,26,0,23,,,,,,5,5,6,5,,,1,,,0.20,13,13,14,12
File,"mpv-0.3.0/video/out/gl_hwdec_vda.c",mpv-0.3.0/video/out/gl_hwdec_vda.c,2,11,0,29,100,18,2,2,2,1,14,2,11,0,,,,,0,,,,,,,7,,,,,,,,,,,,,,147,29,94,31,25,18,0,6,,,,52,55,34,0,21,,,,,,3,3,3,3,,,1,,,0.19,11,11,11,9
File,"mpv-0.3.0/video/out/gl_hwdec_vdpau.c",mpv-0.3.0/video/out/gl_hwdec_vdpau.c,4,20,0,49,187,23,4,4,4,3,25,4,20,0,,,,,0,,,,,,,8,,,,,,,,,,,,,,259,49,180,69,63,23,0,7,,,,106,104,40,0,64,,,,,,8,8,8,7,,,2,,,0.13,32,32,33,27
File,"mpv-0.3.0/video/out/gl_lcms.c",mpv-0.3.0/video/out/gl_lcms.c,0,6,0,37,183,26,1,1,1,1,6,0,6,0,,,,,0,,,,,,,1,,,,,,,,,,,,,,245,9,11,7,7,22,190,18,,,,85,4,2,0,2,,,,,,1,1,1,1,,,0,,,2.00,1,1,1,1
File,"mpv-0.3.0/video/out/gl_lcms.h",mpv-0.3.0/video/out/gl_lcms.h,0,0,0,4,15,0,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,19,4,12,0,0,0,0,3,,,,10,10,10,0,0,,,,,,0,0,0,0,,,0,,,0.00,0,0,0,0
File,"mpv-0.3.0/video/out/gl_osd.c",mpv-0.3.0/video/out/gl_osd.c,3,19,0,63,297,20,3,3,3,1,22,3,19,0,,,,,0,,,,,,,14,,,,,,,,,,,,,,380,63,290,99,194,20,0,7,,,,165,168,87,0,81,,,,,,6,6,8,1,,,3,,,0.07,41,41,45,14
File,"mpv-0.3.0/video/out/gl_osd.h",mpv-0.3.0/video/out/gl_osd.h,0,0,0,8,44,0,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,52,8,37,0,0,0,0,7,,,,26,29,29,0,0,,,,,,0,0,0,0,,,0,,,0.00,0,0,0,0
File,"mpv-0.3.0/video/out/gl_video.c",mpv-0.3.0/video/out/gl_video.c,4,20,1,383,1740,159,3,3,4,1,25,4,20,1,,,,,0,,,,,,,72,,,,,,,,,,,,,,2255,383,1711,1885,2239,159,0,29,,,,992,1011,415,0,596,,,,,,25,25,34,14,,,3,,,0.09,242,242,286,93
File,"mpv-0.3.0/video/out/gl_video.h",mpv-0.3.0/video/out/gl_video.h,0,0,0,10,55,16,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,81,10,49,0,0,16,0,6,,,,45,45,45,0,0,,,,,,0,0,0,0,,,0,,,0.33,0,0,0,0
File,"mpv-0.3.0/video/out/gl_w32.c",mpv-0.3.0/video/out/gl_w32.c,4,21,1,35,152,28,4,4,4,2,25,4,21,1,,,,,0,,,,,,,7,,,,,,,,,,,,,,212,35,149,33,37,28,0,3,,,,86,97,39,2,56,,,,,,11,11,11,9,,,1,,,0.19,25,25,25,18
File,"mpv-0.3.0/video/out/gl_wayland.c",mpv-0.3.0/video/out/gl_wayland.c,5,22,2,45,166,31,3,3,3,2,28,5,22,2,,,,,0,,,,,,,7,,,,,,,,,,,,,,242,45,161,192,218,31,0,5,,,,75,96,47,0,49,,,,,,7,7,7,6,,,3,,,0.19,21,21,22,14
File,"mpv-0.3.0/video/out/gl_x11.c",mpv-0.3.0/video/out/gl_x11.c,4,28,1,47,234,36,5,5,5,3,33,4,28,1,,,,,0,,,,,,,8,,,,,,,,,,,,,,317,47,228,134,47,36,0,6,,,,119,125,51,0,74,,,,,,11,11,11,6,,,3,,,0.16,36,36,37,24
File,"mpv-0.3.0/video/out/pnm_loader.c",mpv-0.3.0/video/out/pnm_loader.c,0,26,0,5,58,34,3,3,3,1,26,0,26,0,,,,,0,,,,,,,2,,,,,,,,,,,,,,97,5,52,14,13,34,0,6,,,,33,30,18,0,12,,,,,,4,4,4,1,,,1,,,0.65,5,5,5,2
File,"mpv-0.3.0/video/out/pnm_loader.h",mpv-0.3.0/video/out/pnm_loader.h,0,0,0,4,7,42,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,52,4,2,0,0,42,0,5,,,,1,1,1,0,0,,,,,,0,0,0,0,,,0,,,21.00,0,0,0,0
File,"mpv-0.3.0/video/out/vo.c",mpv-0.3.0/video/out/vo.c,1,16,0,56,500,65,3,3,3,1,17,1,16,0,,,,,0,,,,,,,26,,,,,,,,,,,,,,621,56,438,160,609,65,14,48,,,,220,305,92,1,212,,,,,,8,8,10,7,,,3,,,0.15,76,76,83,46
File,"mpv-0.3.0/video/out/vo.h",mpv-0.3.0/video/out/vo.h,0,0,0,56,165,135,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,317,56,145,0,0,135,0,20,,,,102,139,139,0,0,,,,,,0,0,0,0,,,0,,,0.93,0,0,0,0
File,"mpv-0.3.0/video/out/vo_caca.c",mpv-0.3.0/video/out/vo_caca.c,2,16,1,36,229,33,2,2,2,1,19,2,16,1,,,,,0,,,,,,,10,,,,,,,,,,,,,,298,36,211,67,261,33,0,18,,,,99,92,56,0,36,,,,,,4,4,4,3,,,3,,,0.16,18,18,18,12
File,"mpv-0.3.0/video/out/vo_corevideo.c",mpv-0.3.0/video/out/vo_corevideo.c,2,12,0,100,467,31,2,2,2,1,14,2,12,0,,,,,0,,,,,,,24,,,,,,,,,,,,,,597,84,364,198,141,30,101,20,,,,253,229,134,3,92,,,,,,9,5,9,4,,,2,,,0.08,47,40,47,31
File,"mpv-0.3.0/video/out/vo_direct3d.c",mpv-0.3.0/video/out/vo_direct3d.c,5,25,1,297,1301,211,5,5,5,3,30,5,25,1,,,,,0,,,,,,,44,,,,,,,,,,,,,,1765,297,1269,1454,1579,211,0,32,,,,669,782,301,2,479,,,,,,17,14,19,13,,,4,,,0.17,207,199,226,132
File,"mpv-0.3.0/video/out/vo_image.c",mpv-0.3.0/video/out/vo_image.c,1,8,0,28,124,16,2,2,2,1,10,1,8,0,,,,,0,,,,,,,9,,,,,,,,,,,,,,168,28,101,51,144,16,0,23,,,,41,62,33,0,29,,,,,,4,4,4,4,,,3,,,0.16,16,16,18,14
File,"mpv-0.3.0/video/out/vo_lavc.c",mpv-0.3.0/video/out/vo_lavc.c,6,36,4,75,407,61,6,6,7,2,45,6,36,4,,,,,0,,,,,,,10,,,,,,,,,,,,,,542,75,395,94,160,61,0,12,,,,201,218,76,1,141,,,,,,32,32,35,6,,,3,,,0.15,64,63,68,24
File,"mpv-0.3.0/video/out/vo_null.c",mpv-0.3.0/video/out/vo_null.c,0,4,0,9,47,21,1,1,1,1,4,0,4,0,,,,,0,,,,,,,7,,,,,,,,,,,,,,77,9,38,20,14,21,0,9,,,,5,12,8,0,4,,,,,,1,1,1,1,,,0,,,0.55,7,7,7,7
File,"mpv-0.3.0/video/out/vo_opengl.c",mpv-0.3.0/video/out/vo_opengl.c,3,17,0,74,360,27,4,3,4,1,20,3,17,0,,,,,0,,,,,,,16,,,,,,,,,,,,,,461,74,335,368,451,27,0,25,,,,173,233,72,0,161,,,,,,16,8,16,5,,,3,,,0.08,58,50,59,24
File,"mpv-0.3.0/video/out/vo_opengl_old.c",mpv-0.3.0/video/out/vo_opengl_old.c,2,33,1,157,1835,234,6,4,6,2,36,2,33,1,,,,,0,,,,,,,44,,,,,,,,,,,,,,2220,157,1761,414,1929,228,15,65,,,,947,943,328,21,594,,,,,,17,14,24,14,,,3,,,0.13,247,191,281,97
File,"mpv-0.3.0/video/out/vo_sdl.c",mpv-0.3.0/video/out/vo_sdl.c,3,24,2,121,840,69,4,4,4,2,28,3,24,2,,,,,0,,,,,,,27,,,,,,,,,,,,,,1021,121,800,401,958,66,15,25,,,,388,420,184,2,234,,,,,,13,12,13,7,,,3,,,0.08,108,97,111,60
File,"mpv-0.3.0/video/out/vo_vaapi.c",mpv-0.3.0/video/out/vo_vaapi.c,3,20,1,105,534,39,4,4,4,2,23,3,20,1,,,,,0,,,,,,,22,,,,,,,,,,,,,,677,105,506,206,331,39,5,23,,,,276,346,154,2,190,,,,,,15,12,15,12,,,4,,,0.08,87,79,89,57
File,"mpv-0.3.0/video/out/vo_vdpau.c",mpv-0.3.0/video/out/vo_vdpau.c,3,27,1,191,1260,101,6,6,6,2,31,3,26,1,,,,,0,,,,,,,42,,,,,,,,,,,,,,1542,191,1215,355,1296,100,10,36,,,,682,748,274,7,467,,,,,,31,18,32,21,,,4,,,0.08,246,231,256,124
File,"mpv-0.3.0/video/out/vo_wayland.c",mpv-0.3.0/video/out/vo_wayland.c,3,15,1,139,549,61,2,2,2,1,19,3,15,1,,,,,0,,,,,,,27,,,,,,,,,,,,,,731,139,488,268,677,47,31,30,,,,282,373,169,0,204,,,,,,7,7,7,5,,,2,,,0.10,64,60,66,39
File,"mpv-0.3.0/video/out/vo_x11.c",mpv-0.3.0/video/out/vo_x11.c,3,23,1,99,531,46,3,3,4,2,27,3,19,1,,,,,0,,,,,,,18,,,,,,,,,,,,,,673,93,411,117,645,45,85,47,,,,249,255,112,1,142,,,,,,11,8,11,10,,,4,,,0.11,58,52,64,38
File,"mpv-0.3.0/video/out/vo_xv.c",mpv-0.3.0/video/out/vo_xv.c,3,24,1,110,755,80,4,3,4,2,27,3,21,1,,,,,0,,,,,,,27,,,,,,,,,,,,,,926,108,647,172,786,80,62,52,,,,367,400,176,2,222,,,,,,15,15,18,8,,,4,,,0.12,98,85,106,60
File,"mpv-0.3.0/video/out/w32_common.c",mpv-0.3.0/video/out/w32_common.c,0,8,0,77,630,142,2,2,2,1,8,0,8,0,,,,,0,,,,,,,5,,,,,,,,,,,,,,848,77,613,11,18,142,0,17,,,,354,31,12,0,19,,,,,,4,4,4,1,,,1,,,0.23,8,8,8,5
File,"mpv-0.3.0/video/out/w32_common.h",mpv-0.3.0/video/out/w32_common.h,0,0,0,14,34,21,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,68,14,28,0,0,21,0,6,,,,27,27,27,0,0,,,,,,0,0,0,0,,,0,,,0.75,0,0,0,0
File,"mpv-0.3.0/video/out/wayland_common.c",mpv-0.3.0/video/out/wayland_common.c,2,16,1,171,765,58,3,2,3,1,19,2,16,1,,,,,0,,,,,,,41,,,,,,,,,,,,,,992,171,740,244,849,58,0,25,,,,286,408,177,0,231,,,,,,14,8,14,5,,,3,,,0.08,103,95,114,47
File,"mpv-0.3.0/video/out/wayland_common.h",mpv-0.3.0/video/out/wayland_common.h,0,0,0,21,73,27,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,112,21,64,0,0,27,0,9,,,,57,80,80,0,0,,,,,,0,0,0,0,,,0,,,0.42,0,0,0,0
File,"mpv-0.3.0/video/out/x11_common.c",mpv-0.3.0/video/out/x11_common.c,3,24,1,227,1354,107,4,3,4,1,27,3,22,1,,,,,0,,,,,,,48,,,,,,,,,,,,,,1663,218,1126,1265,1241,103,141,104,,,,709,642,268,4,370,,,,,,15,11,15,13,,,4,,,0.09,168,158,195,75
File,"mpv-0.3.0/video/out/x11_common.h",mpv-0.3.0/video/out/x11_common.h,0,0,0,20,88,35,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,139,20,81,0,0,35,0,7,,,,77,77,77,0,0,,,,,,0,0,0,0,,,0,,,0.43,0,0,0,0
File,"mpv-0.3.0/video/sws_utils.c",mpv-0.3.0/video/sws_utils.c,2,17,1,53,258,41,4,3,4,2,19,2,16,1,,,,,0,,,,,,,14,,,,,,,,,,,,,,349,53,231,62,337,41,11,16,,,,160,236,60,21,155,,,,,,12,7,12,7,,,3,,,0.18,52,37,60,31
File,"mpv-0.3.0/video/sws_utils.h",mpv-0.3.0/video/sws_utils.h,0,0,0,16,34,15,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,64,16,28,0,0,15,0,6,,,,24,30,30,0,0,,,,,,0,0,0,0,,,0,,,0.54,0,0,0,0
File,"mpv-0.3.0/video/vaapi.c",mpv-0.3.0/video/vaapi.c,1,12,0,69,458,29,3,3,3,2,13,1,12,0,,,,,0,,,,,,,33,,,,,,,,,,,,,,551,69,444,240,314,29,5,9,,,,228,310,114,1,195,,,,,,7,7,9,6,,,4,,,0.07,102,102,111,66
File,"mpv-0.3.0/video/vaapi.h",mpv-0.3.0/video/vaapi.h,0,0,0,22,102,8,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,129,22,46,0,0,8,7,56,,,,38,42,42,0,0,,,,,,0,0,0,0,,,0,,,0.17,0,0,0,0
