Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Class,"org.apache.maven.building.DefaultProblemCollectorTest",maven-maven-3.3.0/maven-builder-support/src/test/java/org/apache/maven/building/DefaultProblemCollectorTest.java,1,1,1,1,21,4,17,0,1,3,3,0,,0,0,,,,2,0,2,2,0,0,0,2,,50,,,,11,,,,39,,,10,28,0,,,,,,,28,31,8,,,23,,,,,,,,1,1,1,1,,1,0,,0,0,0.00,2,2,2,2
Public Method,"org.apache.maven.building.DefaultProblemCollectorTest.testGetProblems",maven-maven-3.3.0/maven-builder-support/src/test/java/org/apache/maven/building/DefaultProblemCollectorTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,27,,,,5,,,,22,,,5,19,0,,,,12,1,0,19,20,5,,,15,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.building.DefaultProblemCollectorTest.testSetSource",maven-maven-3.3.0/maven-builder-support/src/test/java/org/apache/maven/building/DefaultProblemCollectorTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,,,,4,,,,12,,,2,9,0,,,,7,1,0,9,10,2,,,8,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.apache.maven.building.DefaultProblemTest",maven-maven-3.3.0/maven-builder-support/src/test/java/org/apache/maven/building/DefaultProblemTest.java,1,1,1,1,13,2,10,0,1,2,2,0,,0,0,,,,7,0,7,7,0,0,0,7,,109,,,,25,,,,82,,,23,51,2,,,,,,,51,59,16,,,43,,,,,,,,1,1,1,1,,1,0,,0,0,0.02,7,7,7,7
Public Method,"org.apache.maven.building.DefaultProblemTest.testGetColumnNumber",maven-maven-3.3.0/maven-builder-support/src/test/java/org/apache/maven/building/DefaultProblemTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,,,,3,,,,11,,,2,8,1,,,,3,1,0,8,9,2,,,7,,,1,1,1,1,0,,,,,0,,0,0,,,0.09,1,1,1,1
Public Method,"org.apache.maven.building.DefaultProblemTest.testGetException",maven-maven-3.3.0/maven-builder-support/src/test/java/org/apache/maven/building/DefaultProblemTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,,,,1,,,,8,,,3,5,0,,,,4,1,0,5,6,3,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.building.DefaultProblemTest.testGetLineNumber",maven-maven-3.3.0/maven-builder-support/src/test/java/org/apache/maven/building/DefaultProblemTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,,,,3,,,,11,,,2,8,1,,,,3,1,0,8,9,2,,,7,,,1,1,1,1,0,,,,,0,,0,0,,,0.09,1,1,1,1
Public Method,"org.apache.maven.building.DefaultProblemTest.testGetLocation",maven-maven-3.3.0/maven-builder-support/src/test/java/org/apache/maven/building/DefaultProblemTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,,,,4,,,,13,,,2,10,0,,,,3,1,0,10,11,2,,,9,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.building.DefaultProblemTest.testGetMessage",maven-maven-3.3.0/maven-builder-support/src/test/java/org/apache/maven/building/DefaultProblemTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,,,,2,,,,9,,,2,6,0,,,,3,1,0,6,7,2,,,5,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.building.DefaultProblemTest.testGetSeverity",maven-maven-3.3.0/maven-builder-support/src/test/java/org/apache/maven/building/DefaultProblemTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,,,,3,,,,11,,,2,8,0,,,,3,1,0,8,9,2,,,7,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.building.DefaultProblemTest.testGetSource",maven-maven-3.3.0/maven-builder-support/src/test/java/org/apache/maven/building/DefaultProblemTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,,,,2,,,,9,,,2,6,0,,,,3,1,0,6,7,2,,,5,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.apache.maven.building.FileSource",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/FileSource.java,1,1,1,1,7,0,5,2,2,0,0,2,,0,0,,,,5,1,5,5,0,0,0,5,,53,,,,5,,,,33,,,12,7,15,,,,,,,7,14,7,,,7,,,,,,,,2,2,2,1,,1,1,,19,0,0.45,6,6,6,5
Public Constructor,"org.apache.maven.building.FileSource.FileSource",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/FileSource.java,,,,,,,,,,,,,,,,,,,,,,,,,,,9,13,,,,0,,,,8,,,1,3,5,,,,3,2,0,2,4,1,,,3,,,2,2,2,1,0,,,,,0,,1,0,,,0.62,2,2,2,1
Public Method,"org.apache.maven.building.FileSource.getFile",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/FileSource.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,9,,,,0,,,,4,,,1,1,5,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.25,1,1,1,1
Public Method,"org.apache.maven.building.FileSource.getInputStream",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/FileSource.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,0,,,,5,,,2,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.building.FileSource.getLocation",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/FileSource.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,0,,,,4,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.building.FileSource.toString",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/FileSource.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,0,,,,4,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.apache.maven.building.FileSourceTest",maven-maven-3.3.0/maven-builder-support/src/test/java/org/apache/maven/building/FileSourceTest.java,1,1,1,1,12,0,12,0,1,1,1,0,,0,0,,,,4,0,4,4,0,0,0,4,,63,,,,7,,,,56,,,18,24,0,,,,,,,18,27,13,,,14,,,,,,,,3,3,3,1,,1,1,,0,0,0.00,7,7,7,4
Public Method,"org.apache.maven.building.FileSourceTest.testFileSource",maven-maven-3.3.0/maven-builder-support/src/test/java/org/apache/maven/building/FileSourceTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,,,,0,,,,12,,,1,5,0,,,,4,2,0,3,5,1,,,4,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"org.apache.maven.building.FileSourceTest.testGetFile",maven-maven-3.3.0/maven-builder-support/src/test/java/org/apache/maven/building/FileSourceTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,,,,0,,,,6,,,3,3,0,,,,4,1,0,3,4,3,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.building.FileSourceTest.testGetInputStream",maven-maven-3.3.0/maven-builder-support/src/test/java/org/apache/maven/building/FileSourceTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,,,,2,,,,25,,,6,13,0,,,,5,4,1,9,13,5,,,8,,,3,3,3,1,0,,,,,0,,1,0,,,0.00,3,3,3,1
Public Method,"org.apache.maven.building.FileSourceTest.testGetLocation",maven-maven-3.3.0/maven-builder-support/src/test/java/org/apache/maven/building/FileSourceTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,,,,0,,,,6,,,3,3,0,,,,4,1,0,3,4,3,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Interface,"org.apache.maven.building.Problem",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/Problem.java,0,0,0,0,0,0,0,0,0,1,1,1,,0,0,,,,7,0,7,7,7,0,0,0,,72,,,,11,,,,16,,,12,0,48,,,,,,,7,9,9,,,0,,,,,,,,0,0,0,0,,0,0,,0,0,3.00,0,0,0,0
Enum Type,"org.apache.maven.building.Problem.Severity",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/Problem.java,1,1,1,1,0,0,0,0,1,0,0,0,,0,0,,,,2,3,2,2,0,0,0,2,,11,,,,2,,,,6,,,4,0,6,,,,,,,0,1,1,,,0,,,,,,,,1,1,1,1,,1,0,,,,1.00,2,2,2,2
Public Method,"org.apache.maven.building.Problem.Severity.valueOf",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/Problem.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,0,0,0,,,,1,0,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.building.Problem.Severity.values",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/Problem.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,0,0,0,,,,1,0,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Abstract Method,"org.apache.maven.building.Problem.getColumnNumber",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/Problem.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,0,,,,1,,,1,0,6,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,6.00,0,0,0,0
Abstract Method,"org.apache.maven.building.Problem.getException",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/Problem.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,0,,,,1,,,1,0,5,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,5.00,0,0,0,0
Abstract Method,"org.apache.maven.building.Problem.getLineNumber",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/Problem.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,0,,,,1,,,1,0,6,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,6.00,0,0,0,0
Abstract Method,"org.apache.maven.building.Problem.getLocation",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/Problem.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,0,,,,1,,,1,0,7,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,7.00,0,0,0,0
Abstract Method,"org.apache.maven.building.Problem.getMessage",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/Problem.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,,,0,,,,1,,,1,0,5,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,5.00,0,0,0,0
Abstract Method,"org.apache.maven.building.Problem.getSeverity",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/Problem.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,,,0,,,,1,,,1,0,5,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,5.00,0,0,0,0
Abstract Method,"org.apache.maven.building.Problem.getSource",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/Problem.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,,,,0,,,,1,,,1,0,8,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,8.00,0,0,0,0
Public Interface,"org.apache.maven.building.ProblemCollector",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/ProblemCollector.java,0,0,0,0,0,0,0,0,0,1,1,1,,0,0,,,,3,0,3,3,3,0,0,0,,30,,,,4,,,,6,,,4,0,20,,,,,,,3,4,4,,,0,,,,,,,,0,0,0,0,,0,0,,0,0,3.33,0,0,0,0
Abstract Method,"org.apache.maven.building.ProblemCollector.add",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/ProblemCollector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,11,,,,0,,,,1,,,1,0,10,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,10.00,0,0,0,0
Abstract Method,"org.apache.maven.building.ProblemCollector.getProblems",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/ProblemCollector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,,0,,,,1,,,1,0,4,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,4.00,0,0,0,0
Abstract Method,"org.apache.maven.building.ProblemCollector.setSource",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/ProblemCollector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,0,,,,1,,,1,0,6,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,6.00,0,0,0,0
Public Class,"org.apache.maven.building.ProblemCollectorFactory",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/ProblemCollectorFactory.java,1,1,1,1,10,0,4,6,1,2,2,0,,1,0,,,,0,0,1,1,0,0,0,1,,20,,,,2,,,,7,,,2,1,11,,,,,,,1,3,2,,,1,,,,,,,,1,1,1,1,,1,0,,0,0,1.57,1,1,1,1
Public Static Method,"org.apache.maven.building.ProblemCollectorFactory.newInstance",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/ProblemCollectorFactory.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10,,,,0,,,,4,,,1,1,6,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.50,1,1,1,1
Public Class,"org.apache.maven.building.ProblemCollectorFactoryTest",maven-maven-3.3.0/maven-builder-support/src/test/java/org/apache/maven/building/ProblemCollectorFactoryTest.java,1,1,1,1,11,2,9,0,1,4,4,0,,0,0,,,,1,0,1,1,0,0,0,1,,17,,,,4,,,,13,,,6,6,0,,,,,,,6,8,5,,,3,,,,,,,,1,1,1,1,,1,0,,0,0,0.00,1,1,1,1
Public Method,"org.apache.maven.building.ProblemCollectorFactoryTest.testNewInstance",maven-maven-3.3.0/maven-builder-support/src/test/java/org/apache/maven/building/ProblemCollectorFactoryTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,,,,2,,,,9,,,4,6,0,,,,7,1,0,6,7,4,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Interface,"org.apache.maven.building.Source",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/Source.java,0,0,0,0,0,0,0,0,0,0,0,5,,0,0,,,,2,0,2,2,2,0,0,0,,20,,,,3,,,,6,,,4,0,11,,,,,,,2,3,3,,,0,,,,,,,,0,0,0,0,,0,0,,0,0,1.83,0,0,0,0
Abstract Method,"org.apache.maven.building.Source.getInputStream",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/Source.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,,,,0,,,,2,,,2,0,5,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,2.50,0,0,0,0
Abstract Method,"org.apache.maven.building.Source.getLocation",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/Source.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,,,,0,,,,1,,,1,0,6,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,6.00,0,0,0,0
Public Class,"org.apache.maven.building.StringSource",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/StringSource.java,1,1,1,1,7,0,4,2,2,0,0,2,,0,0,,,,6,2,6,6,0,0,0,6,,65,,,,9,,,,35,,,14,7,21,,,,,,,9,16,9,,,7,,,,,,,,3,3,3,1,,1,0,,58,33,0.60,8,8,8,6
Public Constructor,"org.apache.maven.building.StringSource.StringSource",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/StringSource.java,,,,,,,,,,,,,,,,,,,,,,,,,,,8,11,,,,0,,,,5,,,1,2,6,,,,4,1,0,2,3,1,,,2,,,3,3,3,1,0,,,,,0,,0,0,,,1.20,3,3,3,1
Public Constructor,"org.apache.maven.building.StringSource.StringSource",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/StringSource.java,,,,,,,,,,,,,,,,,,,,,,,,,,,8,9,,,,0,,,,4,,,1,1,5,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.25,1,1,1,1
Public Method,"org.apache.maven.building.StringSource.getContent",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/StringSource.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,,,,0,,,,4,,,1,1,5,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.25,1,1,1,1
Public Method,"org.apache.maven.building.StringSource.getInputStream",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/StringSource.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,0,,,,5,,,2,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.building.StringSource.getLocation",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/StringSource.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,0,,,,4,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.building.StringSource.toString",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/StringSource.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,0,,,,4,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.apache.maven.building.StringSourceTest",maven-maven-3.3.0/maven-builder-support/src/test/java/org/apache/maven/building/StringSourceTest.java,1,1,1,1,14,1,12,0,1,1,1,0,,0,0,,,,3,0,3,3,0,0,0,3,,51,,,,7,,,,44,,,13,20,0,,,,,,,16,23,9,,,14,,,,,,,,3,3,3,1,,1,1,,0,0,0.00,5,5,5,3
Public Method,"org.apache.maven.building.StringSourceTest.testGetContent",maven-maven-3.3.0/maven-builder-support/src/test/java/org/apache/maven/building/StringSourceTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,,,,1,,,,7,,,2,4,0,,,,4,1,0,4,5,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.building.StringSourceTest.testGetInputStream",maven-maven-3.3.0/maven-builder-support/src/test/java/org/apache/maven/building/StringSourceTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,,,,2,,,,24,,,5,12,0,,,,5,4,1,8,12,4,,,8,,,3,3,3,1,0,,,,,0,,1,0,,,0.00,3,3,3,1
Public Method,"org.apache.maven.building.StringSourceTest.testGetLocation",maven-maven-3.3.0/maven-builder-support/src/test/java/org/apache/maven/building/StringSourceTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,,,,1,,,,7,,,2,4,0,,,,4,1,0,4,5,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.apache.maven.building.UrlSource",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/UrlSource.java,1,1,1,1,7,0,5,2,2,0,0,2,,0,0,,,,5,1,5,5,0,0,0,5,,55,,,,7,,,,33,,,12,7,15,,,,,,,7,14,7,,,7,,,,,,,,2,2,2,1,,1,1,,19,0,0.45,6,6,6,5
Public Constructor,"org.apache.maven.building.UrlSource.UrlSource",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/UrlSource.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,13,,,,0,,,,8,,,1,3,5,,,,2,2,0,2,4,1,,,3,,,2,2,2,1,0,,,,,0,,1,0,,,0.62,2,2,2,1
Public Method,"org.apache.maven.building.UrlSource.getInputStream",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/UrlSource.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,0,,,,5,,,2,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.building.UrlSource.getLocation",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/UrlSource.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,0,,,,4,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.building.UrlSource.getUrl",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/UrlSource.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,,,,0,,,,4,,,1,1,5,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.25,1,1,1,1
Public Method,"org.apache.maven.building.UrlSource.toString",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/UrlSource.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,0,,,,4,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.apache.maven.building.UrlSourceTest",maven-maven-3.3.0/maven-builder-support/src/test/java/org/apache/maven/building/UrlSourceTest.java,2,2,2,1,15,0,14,0,1,1,1,0,,0,0,,,,3,0,3,3,0,0,0,3,,56,,,,6,,,,50,,,15,21,0,,,,,,,15,23,10,,,13,,,,,,,,3,3,3,1,,1,1,,0,0,0.00,6,6,6,3
Public Method,"org.apache.maven.building.UrlSourceTest.testGetInputStream",maven-maven-3.3.0/maven-builder-support/src/test/java/org/apache/maven/building/UrlSourceTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,,,,2,,,,25,,,6,13,0,,,,7,4,1,9,13,5,,,8,,,3,3,3,1,0,,,,,0,,1,0,,,0.00,3,3,3,1
Public Method,"org.apache.maven.building.UrlSourceTest.testGetLocation",maven-maven-3.3.0/maven-builder-support/src/test/java/org/apache/maven/building/UrlSourceTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,,,,0,,,,7,,,4,3,0,,,,6,1,0,3,4,3,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.building.UrlSourceTest.testUrlSource",maven-maven-3.3.0/maven-builder-support/src/test/java/org/apache/maven/building/UrlSourceTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,,,,0,,,,12,,,1,5,0,,,,4,2,0,3,5,1,,,4,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Package,"org.apache.maven.classrealm",maven-maven-3.3.0/maven-core/src/main/java/org/apache/maven/classrealm/ArtifactClassRealmConstituent.java,1,1,2,1,10,1,9,0,,,,,8,5,2,,7,,48,16,53,,18,12,0,23,,872,,,,141,,,,433,,,159,137,300,,,,,,,169,249,145,,,104,,,,,,,,10,10,11,3,,,4,,,,0.69,69,69,71,37
Class,"org.apache.maven.classrealm.ArtifactClassRealmConstituent",maven-maven-3.3.0/maven-core/src/main/java/org/apache/maven/classrealm/ArtifactClassRealmConstituent.java,1,1,1,1,4,0,4,0,2,0,0,0,,0,0,,,,8,1,8,8,0,0,0,8,,51,,,,10,,,,38,,,12,8,3,,,,,,,9,18,10,,,8,,,,,,,,1,1,1,1,,1,0,,0,0,0.08,8,8,8,8
Public Constructor,"org.apache.maven.classrealm.ArtifactClassRealmConstituent.ArtifactClassRealmConstituent",maven-maven-3.3.0/maven-core/src/main/java/org/apache/maven/classrealm/ArtifactClassRealmConstituent.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,0,,,,4,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.classrealm.ArtifactClassRealmConstituent.getArtifactId",maven-maven-3.3.0/maven-core/src/main/java/org/apache/maven/classrealm/ArtifactClassRealmConstituent.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.classrealm.ArtifactClassRealmConstituent.getClassifier",maven-maven-3.3.0/maven-core/src/main/java/org/apache/maven/classrealm/ArtifactClassRealmConstituent.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.classrealm.ArtifactClassRealmConstituent.getFile",maven-maven-3.3.0/maven-core/src/main/java/org/apache/maven/classrealm/ArtifactClassRealmConstituent.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.classrealm.ArtifactClassRealmConstituent.getGroupId",maven-maven-3.3.0/maven-core/src/main/java/org/apache/maven/classrealm/ArtifactClassRealmConstituent.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
