Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtEmpty,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Function,"msgpack_rpc_to_tabpage",neovim-0.2.0/src/nvim/msgpack_rpc/helpers.c,,,,43,484,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,549,,,,43,,,,470,,,0,0,22,,,,4,10,1,3,0,187,5,0,,,0,5,,,3,3,3,3,2,,,,,2,,1,2,,0.05,,,,
Function,"msgpack_rpc_to_window",neovim-0.2.0/src/nvim/msgpack_rpc/helpers.c,,,,43,485,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,550,,,,43,,,,471,,,0,0,22,,,,4,10,1,3,0,187,5,0,,,0,5,,,3,3,3,3,2,,,,,2,,1,2,,0.05,,,,
Function,"msgpack_rpc_validate",neovim-0.2.0/src/nvim/msgpack_rpc/helpers.c,,,,8,45,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,,,,8,,,,45,,,4,20,2,,,,0,0,2,12,1,20,27,1,,,0,26,,,10,10,11,10,9,,,,,9,,2,9,,0.04,,,,
Static Function,"msgpack_sd_writer_write",neovim-0.2.0/src/nvim/shada.c,,,,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,11,,,,0,,,,11,,,3,7,0,,,,0,0,3,2,0,5,6,2,,,0,4,,,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Function,"msgpack_to_vim",neovim-0.2.0/src/nvim/eval/decode.c,,,,0,214,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,215,,,,0,,,,209,,,23,0,1,,,,2,3,1,1,0,89,25,24,,,0,1,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Struct,"multipos",neovim-0.2.0/src/nvim/regexp_nfa.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,0,0,,,,,4,4,,,0,0,,,,,,,,0,0,0,0,,0,0,,0,0.00,0,0,0,0
Struct,"multiqueue",neovim-0.2.0/src/nvim/event/multiqueue.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,,0,0,,,,,,0,5,0,0,5,0,0,0,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,0,0,,,,,5,5,,,0,0,,,,,,,,0,0,0,0,,0,0,,0,0.00,0,0,0,0
Function,"multiqueue_empty",neovim-0.2.0/src/nvim/event/multiqueue.c,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,5,,,,0,,,,5,,,1,2,0,,,,0,0,3,1,0,2,2,0,,,0,2,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"multiqueue_free",neovim-0.2.0/src/nvim/event/multiqueue.c,,,,1,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,16,,,,1,,,,15,,,3,9,0,,,,0,0,5,3,0,8,12,4,,,0,8,,,3,3,3,1,0,,,,,0,,2,0,,0.00,,,,
Function,"multiqueue_get",neovim-0.2.0/src/nvim/event/multiqueue.c,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,0,,,,4,,,2,0,0,,,,0,0,1,1,0,1,2,2,,,0,0,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Struct,"multiqueue_item",neovim-0.2.0/src/nvim/event/multiqueue.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,0,,0,0,,,,,,0,3,0,0,3,0,0,0,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,0,0,,,,,9,9,,,0,0,,,,,,,,0,0,0,0,,0,0,,0,0.00,0,0,0,0
Static Function,"multiqueue_new",neovim-0.2.0/src/nvim/event/multiqueue.c,,,,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,11,,,,0,,,,11,,,3,7,0,,,,0,0,7,1,0,7,8,2,,,0,6,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"multiqueue_new_child",neovim-0.2.0/src/nvim/event/multiqueue.c,,,,0,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,7,,,,0,,,,7,,,1,3,1,,,,0,0,4,1,0,3,3,0,,,0,3,,,1,1,1,1,0,,,,,0,,0,0,,0.14,,,,
Function,"multiqueue_new_parent",neovim-0.2.0/src/nvim/event/multiqueue.c,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,0,,,,4,,,2,1,0,,,,0,0,2,1,0,1,2,1,,,0,1,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"multiqueue_node_data",neovim-0.2.0/src/nvim/event/multiqueue.c,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,1,0,0,,,,0,0,1,1,0,1,1,0,,,0,1,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"multiqueue_process_events",neovim-0.2.0/src/nvim/event/multiqueue.c,,,,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,10,,,,0,,,,10,,,2,2,0,,,,0,0,2,3,0,3,4,1,,,0,3,,,3,3,3,1,0,,,,,0,,2,0,,0.00,,,,
Function,"multiqueue_purge_events",neovim-0.2.0/src/nvim/event/multiqueue.c,,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,0,,,,7,,,1,3,0,,,,0,0,3,2,0,2,3,0,,,0,3,,,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Static Function,"multiqueue_push",neovim-0.2.0/src/nvim/event/multiqueue.c,,,,0,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,,,,0,,,,16,,,2,12,1,,,,0,0,9,2,0,10,11,1,,,0,10,,,2,2,2,1,0,,,,,0,,1,0,,0.06,,,,
Function,"multiqueue_put_event",neovim-0.2.0/src/nvim/event/multiqueue.c,,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,8,,,,0,,,,8,,,2,4,0,,,,0,0,3,2,0,3,5,1,,,0,4,,,2,2,3,1,0,,,,,0,,1,0,,0.00,,,,
Static Function,"multiqueue_remove",neovim-0.2.0/src/nvim/event/multiqueue.c,,,,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,12,,,,0,,,,12,,,3,7,1,,,,0,0,7,1,0,9,8,3,,,0,5,,,1,1,2,1,0,,,,,0,,0,0,,0.08,,,,
Function,"multiqueue_replace_parent",neovim-0.2.0/src/nvim/event/multiqueue.c,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,0,,,,5,,,1,1,0,,,,0,0,2,1,0,2,1,0,,,0,1,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"multiqueue_size",neovim-0.2.0/src/nvim/event/multiqueue.c,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,0,,,,4,,,1,1,0,,,,0,0,1,1,0,1,1,0,,,0,1,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"multiqueueitem_get_event",neovim-0.2.0/src/nvim/event/multiqueue.c,,,,0,24,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,27,,,,0,,,,24,,,5,15,3,,,,0,0,9,4,1,13,15,3,,,0,12,,,4,4,5,1,1,,,,,0,,2,0,,0.12,,,,
Static Function,"n_opencmd",neovim-0.2.0/src/nvim/normal.c,,,,1,29,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,33,,,,1,,,,29,,,4,22,3,,,,0,0,9,11,1,6,13,3,,,0,10,,,10,10,12,1,1,,,,,0,,3,0,,0.10,,,,
Static Function,"n_start_visual_mode",neovim-0.2.0/src/nvim/normal.c,,,,5,21,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,33,,,,5,,,,21,,,2,16,8,,,,0,0,14,8,1,13,17,1,,,0,16,,,4,4,7,1,0,,,,,0,,1,0,,0.38,,,,
Static Function,"n_swapchar",neovim-0.2.0/src/nvim/normal.c,,,,7,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,50,,,,7,,,,43,,,8,31,0,,,,0,0,19,21,1,24,37,7,,,0,30,,,11,11,12,9,12,,,,,12,,5,12,,0.00,,,,
Struct,"name_list",neovim-0.2.0/src/nvim/syntax.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,,,,,0,2,0,0,2,0,0,0,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,0,0,,,,,2,2,,,0,0,,,,,,,,0,0,0,0,,0,0,,0,0.00,0,0,0,0
Function,"name_to_color",neovim-0.2.0/src/nvim/syntax.c,,,,3,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,22,,,,3,,,,18,,,2,11,1,,,,0,0,4,6,1,7,13,1,,,0,12,,,6,6,15,6,6,,,,,6,,2,6,,0.06,,,,
Function,"name_to_mod_mask",neovim-0.2.0/src/nvim/keymap.c,,,,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10,,,,1,,,,9,,,2,5,0,,,,0,0,1,3,0,6,8,1,,,0,7,,,4,4,5,3,3,,,,,3,,2,3,,0.00,,,,
Static Function,"need_conversion",neovim-0.2.0/src/nvim/fileio.c,,,,2,19,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,,,,2,,,,19,,,4,16,5,,,,0,0,3,4,1,10,12,3,,,0,9,,,3,3,6,1,2,,,,,0,,1,0,,0.26,,,,
Module File,"neovim-0.2.0/contrib/YouCompleteMe/ycm_extra_conf.py",neovim-0.2.0/contrib/YouCompleteMe/ycm_extra_conf.py,,,,,,,2,2,2,1,8,0,7,0,,,,,0,,,6,,,,6,,,,,,,,,,,,,,65,,,,11,,,,47,,,8,39,7,,,,,,,0,0,,39,8,,,,31,,,0,0,0,0,,6,6,6,1,,,5,,,0.15,14,14,14,6
File,"neovim-0.2.0/contrib/doxygen/customdoxygen.css",neovim-0.2.0/contrib/doxygen/customdoxygen.css,,,,,,,0,0,0,0,758,0,0,0,,,,,0,,,0,,,,0,,,,,,,,,,,,,,758,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,,,0,,,0.00,0,0,0,0
File,"neovim-0.2.0/contrib/doxygen/extra.css",neovim-0.2.0/contrib/doxygen/extra.css,,,,,,,0,0,0,0,778,0,0,0,,,,,0,,,0,,,,0,,,,,,,,,,,,,,778,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,,,0,,,0.00,0,0,0,0
File,"neovim-0.2.0/contrib/doxygen/footer.html",neovim-0.2.0/contrib/doxygen/footer.html,,,,,,,0,0,0,0,23,0,0,7,,,,,0,,,0,,,,0,,,,,,,,,,,,,,23,23,0,0,0,0,0,0,0,0,0,,,7,7,0,0,,,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,,,0,,,0.00,0,0,0,0
File,"neovim-0.2.0/contrib/doxygen/header.html",neovim-0.2.0/contrib/doxygen/header.html,,,,,,,0,0,0,0,36,1,0,7,,,,,0,,,0,,,,0,,,,,,,,,,,,,,36,36,0,0,1,1,0,0,0,0,0,,,7,7,0,0,,,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,,,0,,,0.00,0,0,0,0
Module File,"neovim-0.2.0/contrib/gdb/nvim-gdb-pretty-printers.py",neovim-0.2.0/contrib/gdb/nvim-gdb-pretty-printers.py,,,,,,,3,3,3,1,9,0,10,0,,,,,1,,,7,,,,6,,,,,,,,,,,,,,92,,,,14,,,,67,,,10,57,12,,,,,,,1,0,,65,10,,,,55,,,1,1,1,1,,7,7,7,1,,,4,,,0.18,22,22,22,7
Module File,"neovim-0.2.0/scripts/check-includes.py",neovim-0.2.0/scripts/check-includes.py,,,,,,,4,4,4,3,26,7,41,0,,,,,0,,,2,,,,1,,,,,,,,,,,,,,66,,,,15,,,,50,,,6,44,2,,,,,,,2,0,,45,6,,,,39,,,2,2,2,1,,7,7,7,6,,,7,,,0.04,9,9,9,7
Module File,"neovim-0.2.0/scripts/gen_api_vimdoc.py",neovim-0.2.0/scripts/gen_api_vimdoc.py,,,,,,,5,5,5,2,28,4,20,2,,,,,0,,,15,,,,14,,,,,,,,,,,,,,524,,,,104,,,,346,,,22,324,74,,,,,,,3,0,,274,22,,,,252,,,3,3,3,1,,20,20,20,8,,,4,,,0.21,84,84,84,36
Module File,"neovim-0.2.0/scripts/shadacat.py",neovim-0.2.0/scripts/shadacat.py,,,,,,,2,2,2,1,10,0,2,0,,,,,3,,,6,,,,5,,,,,,,,,,,,,,109,,,,24,,,,84,,,15,69,1,,,,,,,12,1,,68,15,,,,53,,,6,6,6,4,,6,6,6,4,,,4,,,0.01,12,12,12,9
Module File,"neovim-0.2.0/scripts/stripdecls.py",neovim-0.2.0/scripts/stripdecls.py,,,,,,,10,10,10,4,60,15,73,3,,,,,0,,,2,,,,1,,,,,,,,,,,,,,141,,,,28,,,,111,,,6,105,5,,,,,,,17,1,,89,6,,,,83,,,6,6,6,1,,15,15,15,8,,,3,,,0.05,21,21,21,9
Module File,"neovim-0.2.0/src/clint.py",neovim-0.2.0/src/clint.py,,,,,,,4,4,4,1,31,2,15,11,,,,,8,,,101,,,,100,,,,,,,,,,,,,,3585,,,,545,,,,1786,,,134,1652,1319,,,,,,,2,0,,1193,126,,,,1067,,,2,2,2,1,,45,45,45,15,,,6,,,0.74,460,460,460,197
File,"neovim-0.2.0/src/coverity-model.c",neovim-0.2.0/src/coverity-model.c,0,5,0,9,34,27,1,1,1,1,5,0,5,0,,,,,0,,,,,,,6,,,,,,,,,,,,,,70,,,,9,,,,34,,,14,6,27,,,,0,0,,,,13,22,16,,,0,6,,,,,,,,2,2,2,1,,,1,,,0.79,7,7,7,6
File,"neovim-0.2.0/src/nvim/api/buffer.c",neovim-0.2.0/src/nvim/api/buffer.c,0,0,0,115,476,270,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,858,,,,115,,,,453,,,0,0,270,,,,1,23,,,,210,0,0,,,0,0,,,,,,,,0,0,0,0,,,0,,,0.60,0,0,0,0
File,"neovim-0.2.0/src/nvim/api/buffer.h",neovim-0.2.0/src/nvim/api/buffer.h,0,0,0,3,8,1,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,11,,,,3,,,,0,,,0,0,1,,,,1,8,,,,0,0,0,,,0,0,,,,,,,,0,0,0,0,,,0,,,0.00,0,0,0,0
File,"neovim-0.2.0/src/nvim/api/private/defs.h",neovim-0.2.0/src/nvim/api/private/defs.h,0,0,0,24,82,6,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,111,,,,24,,,,62,,,0,0,6,,,,2,20,,,,36,64,64,,,0,0,,,,,,,,0,0,0,0,,,0,,,0.10,0,0,0,0
File,"neovim-0.2.0/src/nvim/api/private/dispatch.c",neovim-0.2.0/src/nvim/api/private/dispatch.c,1,8,0,9,37,2,2,2,2,1,9,1,8,0,,,,,0,,,,,,,2,,,,,,,,,,,,,,48,,,,9,,,,17,,,7,39,2,,,,1,20,,,,6,8,5,,,0,3,,,,,,,,2,2,2,1,,,1,,,0.12,3,3,3,2
File,"neovim-0.2.0/src/nvim/api/private/dispatch.h",neovim-0.2.0/src/nvim/api/private/dispatch.h,0,0,0,5,15,5,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,23,,,,5,,,,7,,,0,0,5,,,,2,8,,,,4,5,5,,,0,0,,,,,,,,0,0,0,0,,,0,,,0.71,0,0,0,0
File,"neovim-0.2.0/src/nvim/api/private/handle.c",neovim-0.2.0/src/nvim/api/private/handle.c,1,5,0,6,29,3,1,1,1,1,6,1,5,0,,,,,0,,,,,,,10,,,,,,,,,,,,,,37,,,,6,,,,22,,,2,1,3,,,,0,7,,,,7,25,13,,,0,12,,,,,,,,1,1,1,1,,,0,,,0.14,10,10,10,10
File,"neovim-0.2.0/src/nvim/api/private/handle.h",neovim-0.2.0/src/nvim/api/private/handle.h,0,0,0,7,14,4,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,24,,,,7,,,,7,,,0,0,4,,,,0,7,,,,4,10,10,,,0,0,,,,,,,,0,0,0,0,,,0,,,0.57,0,0,0,0
File,"neovim-0.2.0/src/nvim/api/private/helpers.c",neovim-0.2.0/src/nvim/api/private/helpers.c,3,20,1,151,767,85,4,3,4,2,23,3,20,1,,,,,0,,,,,,,33,,,,,,,,,,,,,,1002,,,,151,,,,676,,,405,685,85,,,,2,91,,,,303,380,146,,,4,230,,,,,,,,14,14,14,12,,,3,,,0.13,121,95,122,68
File,"neovim-0.2.0/src/nvim/api/private/helpers.h",neovim-0.2.0/src/nvim/api/private/helpers.h,0,0,0,20,64,5,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,88,,,,20,,,,22,,,0,0,5,,,,1,42,,,,0,0,0,,,0,0,,,,,,,,0,0,0,0,,,0,,,0.23,0,0,0,0
File,"neovim-0.2.0/src/nvim/api/tabpage.c",neovim-0.2.0/src/nvim/api/tabpage.c,0,0,0,31,110,59,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,200,,,,31,,,,101,,,0,0,59,,,,0,9,,,,37,0,0,,,0,0,,,,,,,,0,0,0,0,,,0,,,0.58,0,0,0,0
File,"neovim-0.2.0/src/nvim/api/tabpage.h",neovim-0.2.0/src/nvim/api/tabpage.h,0,0,0,3,8,1,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,11,,,,3,,,,0,,,0,0,1,,,,1,8,,,,0,0,0,,,0,0,,,,,,,,0,0,0,0,,,0,,,0.00,0,0,0,0
File,"neovim-0.2.0/src/nvim/api/ui.c",neovim-0.2.0/src/nvim/api/ui.c,0,0,0,66,383,10,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,459,,,,66,,,,362,,,4,1,10,,,,1,21,,,,190,5,5,,,0,0,,,,,,,,0,0,0,0,,,0,,,0.03,0,0,0,0
File,"neovim-0.2.0/src/nvim/api/ui.h",neovim-0.2.0/src/nvim/api/ui.h,0,0,0,3,8,1,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,11,,,,3,,,,0,,,0,0,1,,,,1,8,,,,0,0,0,,,0,0,,,,,,,,0,0,0,0,,,0,,,0.00,0,0,0,0
File,"neovim-0.2.0/src/nvim/api/vim.c",neovim-0.2.0/src/nvim/api/vim.c,0,0,0,105,535,218,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,856,,,,105,,,,501,,,0,0,218,,,,1,34,,,,221,0,0,,,0,0,,,,,,,,0,0,0,0,,,0,,,0.44,0,0,0,0
File,"neovim-0.2.0/src/nvim/api/vim.h",neovim-0.2.0/src/nvim/api/vim.h,0,0,0,3,8,1,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,11,,,,3,,,,0,,,0,0,1,,,,1,8,,,,0,0,0,,,0,0,,,,,,,,0,0,0,0,,,0,,,0.00,0,0,0,0
File,"neovim-0.2.0/src/nvim/api/window.c",neovim-0.2.0/src/nvim/api/window.c,0,0,0,65,219,110,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,394,,,,65,,,,207,,,0,0,110,,,,0,12,,,,90,0,0,,,0,0,,,,,,,,0,0,0,0,,,0,,,0.53,0,0,0,0
File,"neovim-0.2.0/src/nvim/api/window.h",neovim-0.2.0/src/nvim/api/window.h,0,0,0,3,8,1,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,11,,,,3,,,,0,,,0,0,1,,,,1,8,,,,0,0,0,,,0,0,,,,,,,,0,0,0,0,,,0,,,0.00,0,0,0,0
File,"neovim-0.2.0/src/nvim/arabic.c",neovim-0.2.0/src/nvim/arabic.c,11,42,3,269,1137,119,16,2,18,1,54,11,42,3,,,,,0,,,,,,,22,,,,,,,,,,,,,,1493,,,,269,,,,924,,,42,1422,119,,,,1,213,,,,469,851,42,,,0,809,,,,,,,,40,12,40,3,,,2,,,0.13,361,49,387,24
File,"neovim-0.2.0/src/nvim/arabic.h",neovim-0.2.0/src/nvim/arabic.h,0,4,1,3,11,3,1,1,2,1,5,0,4,1,,,,,0,,,,,,,1,,,,,,,,,,,,,,16,,,,3,,,,4,,,0,0,3,,,,1,7,,,,1,2,1,,,0,1,,,,,,,,1,1,2,1,,,0,,,0.75,1,1,2,1
File,"neovim-0.2.0/src/nvim/ascii.h",neovim-0.2.0/src/nvim/ascii.h,0,22,0,22,109,37,5,5,15,1,22,0,22,0,,,,,0,,,,,,,5,,,,,,,,,,,,,,158,,,,22,,,,39,,,0,0,37,,,,2,70,,,,10,15,10,,,0,5,,,,,,,,1,1,6,1,,,0,,,0.95,5,5,15,5
File,"neovim-0.2.0/src/nvim/assert.h",neovim-0.2.0/src/nvim/assert.h,0,0,0,21,58,46,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,124,,,,10,,,,6,,,0,0,37,,,,52,42,,,,1,0,0,,,0,0,,,,,,,,0,0,0,0,,,0,,,6.17,0,0,0,0
File,"neovim-0.2.0/src/nvim/buffer.c",neovim-0.2.0/src/nvim/buffer.c,5,40,10,553,3710,1399,10,9,13,4,53,5,40,10,,,,,0,,,,,,,90,,,,,,,,,,,,,,5457,,,,551,,,,3609,,,4643,5417,1392,,,,35,74,,,,1844,2936,666,,,26,2244,,,,,,,,187,152,230,66,,,8,,,0.39,873,831,1146,392
File,"neovim-0.2.0/src/nvim/buffer.h",neovim-0.2.0/src/nvim/buffer.h,1,39,2,15,93,39,5,5,6,1,41,1,35,2,,,,,0,,,,,,,3,,,,,,,,,,,,,,123,,,,15,,,,74,,,0,0,39,,,,1,19,,,,25,49,37,,,0,12,,,,,,,,2,2,3,1,,,1,,,0.53,5,5,6,3
File,"neovim-0.2.0/src/nvim/buffer_defs.h",neovim-0.2.0/src/nvim/buffer_defs.h,0,0,0,130,718,803,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,1162,,,,130,,,,599,,,0,0,803,,,,0,119,,,,532,561,561,,,0,0,,,,,,,,0,0,0,0,,,0,,,1.34,0,0,0,0
File,"neovim-0.2.0/src/nvim/bufhl_defs.h",neovim-0.2.0/src/nvim/bufhl_defs.h,0,0,0,5,19,5,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,25,,,,5,,,,14,,,0,0,5,,,,0,5,,,,11,16,16,,,0,0,,,,,,,,0,0,0,0,,,0,,,0.36,0,0,0,0
File,"neovim-0.2.0/src/nvim/charset.c",neovim-0.2.0/src/nvim/charset.c,2,19,2,186,1126,542,4,4,7,1,23,2,18,2,,,,,0,,,,,,,58,,,,,,,,,,,,,,1828,,,,185,,,,1070,,,282,1346,542,,,,11,47,,,,447,746,205,,,10,531,,,,,,,,38,38,56,19,,,7,,,0.51,258,258,381,111
File,"neovim-0.2.0/src/nvim/charset.h",neovim-0.2.0/src/nvim/charset.h,0,0,0,3,13,6,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,21,,,,3,,,,3,,,0,0,6,,,,1,10,,,,0,0,0,,,0,0,,,,,,,,0,0,0,0,,,0,,,2.00,0,0,0,0
File,"neovim-0.2.0/src/nvim/cursor.c",neovim-0.2.0/src/nvim/cursor.c,2,15,3,60,317,126,3,3,5,1,19,2,15,3,,,,,0,,,,,,,20,,,,,,,,,,,,,,497,,,,60,,,,300,,,77,312,126,,,,1,17,,,,138,228,81,,,1,146,,,,,,,,19,19,39,6,,,4,,,0.42,68,68,98,25
File,"neovim-0.2.0/src/nvim/cursor.h",neovim-0.2.0/src/nvim/cursor.h,0,0,0,4,8,1,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,12,,,,4,,,,0,,,0,0,1,,,,1,8,,,,0,0,0,,,0,0,,,,,,,,0,0,0,0,,,0,,,0.00,0,0,0,0
File,"neovim-0.2.0/src/nvim/cursor_shape.c",neovim-0.2.0/src/nvim/cursor_shape.c,3,55,5,18,251,36,22,21,25,7,61,3,55,5,,,,,0,,,,,,,4,,,,,,,,,,,,,,298,,,,18,,,,240,,,47,259,36,,,,0,11,,,,120,197,33,,,5,159,,,,,,,,44,44,56,16,,,8,,,0.15,87,85,99,31
File,"neovim-0.2.0/src/nvim/cursor_shape.h",neovim-0.2.0/src/nvim/cursor_shape.h,0,0,0,8,51,38,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,61,,,,8,,,,39,,,0,0,38,,,,1,12,,,,15,39,39,,,0,0,,,,,,,,0,0,0,0,,,0,,,0.97,0,0,0,0
File,"neovim-0.2.0/src/nvim/diff.c",neovim-0.2.0/src/nvim/diff.c,7,44,8,322,1772,525,10,10,12,5,59,7,43,7,,,,,0,,,,,,,39,,,,,,,,,,,,,,2594,,,,321,,,,1686,,,1110,2104,519,,,,37,57,,,,844,1326,308,,,17,1001,,,,,,,,51,51,57,24,,,7,,,0.31,401,401,484,208
File,"neovim-0.2.0/src/nvim/diff.h",neovim-0.2.0/src/nvim/diff.h,0,0,0,2,8,1,0,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,10,,,,2,,,,0,,,0,0,1,,,,1,8,,,,0,0,0,,,0,0,,,,,,,,0,0,0,0,,,0,,,0.00,0,0,0,0
