,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,NumRevision,NumAdded,NumDeleted,NumAuthor,Label
47,neovim-0.2.0/src/nvim/indent.c,neovim-0.2.0/src/nvim/indent.c,8.0,42.0,8.0,116.0,522.0,140.0,9.0,9.0,13.0,3.0,56.0,8.0,42.0,8.0,0.0,12.0,769,116,500,91.0,764.0,140,1.0,22.0,264.0,406,100,1.0,305,34.0,34.0,66.0,13.0,8,0.28,109.0,109.0,161.0,46.0,23,710,57,12,1
48,neovim-0.2.0/src/nvim/indent_c.c,neovim-0.2.0/src/nvim/indent_c.c,6.0,44.0,18.0,358.0,2204.0,1135.0,11.0,11.0,16.0,6.0,66.0,6.0,43.0,18.0,0.0,50.0,3594,358,2167,251.0,3507.0,1135,1.0,37.0,1154.0,1757,272,30.0,1455,251.0,248.0,342.0,138.0,11,0.52,574.0,537.0,779.0,337.0,42,3934,698,16,1
49,neovim-0.2.0/src/nvim/keymap.c,neovim-0.2.0/src/nvim/keymap.c,4.0,37.0,6.0,82.0,692.0,212.0,10.0,9.0,16.0,4.0,46.0,4.0,37.0,6.0,0.0,11.0,917,82,675,352.0,885.0,212,1.0,17.0,235.0,358,88,1.0,269,25.0,25.0,43.0,12.0,5,0.31,110.0,95.0,171.0,48.0,32,1088,253,16,1
50,neovim-0.2.0/src/nvim/log.c,neovim-0.2.0/src/nvim/log.c,1.0,15.0,1.0,27.0,138.0,23.0,3.0,3.0,3.0,2.0,17.0,1.0,15.0,1.0,0.0,8.0,188,27,123,158.0,51.0,23,1.0,15.0,50.0,76,37,0.0,39,7.0,7.0,8.0,6.0,2,0.19,22.0,22.0,23.0,16.0,14,223,62,8,0
51,neovim-0.2.0/src/nvim/main.c,neovim-0.2.0/src/nvim/main.c,6.0,40.0,12.0,229.0,1334.0,500.0,11.0,9.0,12.0,3.0,54.0,6.0,38.0,12.0,0.0,30.0,1929,226,1173,1692.0,1688.0,476,74.0,117.0,729.0,1161,285,1.0,875,98.0,55.0,106.0,52.0,6,0.41,315.0,269.0,352.0,114.0,172,3084,1384,35,0
52,neovim-0.2.0/src/nvim/map.c,neovim-0.2.0/src/nvim/map.c,0.0,4.0,0.0,12.0,123.0,2.0,4.0,4.0,4.0,1.0,4.0,0.0,3.0,0.0,0.0,114.0,137,12,89,6.0,7.0,2,5.0,34.0,36.0,1325,414,0.0,911,18.0,18.0,19.0,6.0,6,0.02,403.0,403.0,460.0,205.0,24,365,225,6,0
53,neovim-0.2.0/src/nvim/mark.c,neovim-0.2.0/src/nvim/mark.c,2.0,23.0,3.0,135.0,1040.0,323.0,9.0,8.0,12.0,3.0,27.0,2.0,23.0,3.0,0.0,41.0,1459,134,991,164.0,866.0,323,13.0,38.0,490.0,1060,178,33.0,849,82.0,82.0,119.0,18.0,8,0.33,356.0,345.0,492.0,123.0,65,2046,722,18,1
54,neovim-0.2.0/src/nvim/mbyte.c,neovim-0.2.0/src/nvim/mbyte.c,2.0,19.0,4.0,253.0,1705.0,653.0,5.0,5.0,6.0,3.0,23.0,2.0,18.0,3.0,0.0,64.0,2479,219,1313,944.0,2390.0,576,372.0,138.0,730.0,959,235,15.0,709,47.0,22.0,48.0,13.0,6,0.44,321.0,296.0,414.0,219.0,77,4469,2243,24,0
55,neovim-0.2.0/src/nvim/memfile.c,neovim-0.2.0/src/nvim/memfile.c,2.0,17.0,4.0,124.0,656.0,341.0,4.0,4.0,5.0,1.0,21.0,2.0,17.0,4.0,0.0,38.0,1060,124,630,620.0,1053.0,341,2.0,25.0,333.0,512,136,4.0,372,14.0,14.0,20.0,10.0,5,0.54,144.0,144.0,175.0,72.0,42,1787,851,17,0
56,neovim-0.2.0/src/nvim/memline.c,neovim-0.2.0/src/nvim/memline.c,5.0,44.0,13.0,373.0,2688.0,1267.0,8.0,8.0,10.0,3.0,58.0,5.0,43.0,13.0,0.0,58.0,4069,364,2532,3356.0,3938.0,1236,100.0,96.0,1533.0,2099,509,27.0,1563,62.0,62.0,77.0,28.0,8,0.49,469.0,464.0,589.0,220.0,94,4499,803,34,0
