,Name,NumRevision,NumAdded,NumDeleted,NumAuthor,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountClassCoupledamin,CountDeclClassMethodamin,CountDeclClassVariableamin,CountDeclMethodAllamin,CountDeclMethodPrivateamin,CountDeclMethodPublicamin,MaxInheritanceTreeamin,PercentLackOfCohesionamin,CountDeclInstanceMethodamin,CountDeclInstanceVariableamin,CountClassCoupledamax,CountDeclClassMethodamax,CountDeclClassVariableamax,CountDeclMethodAllamax,CountDeclMethodPrivateamax,CountDeclMethodPublicamax,MaxInheritanceTreeamax,PercentLackOfCohesionamax,CountDeclInstanceMethodamax,CountDeclInstanceVariableamax,CountClassCoupledaverage,CountDeclClassMethodaverage,CountDeclClassVariableaverage,CountDeclMethodAllaverage,CountDeclMethodPrivateaverage,CountDeclMethodPublicaverage,MaxInheritanceTreeaverage,PercentLackOfCohesionaverage,CountDeclInstanceMethodaverage,CountDeclInstanceVariableaverage,Label
10,maven-maven-3.3.0/maven-settings-builder/src/main/java/org/apache/maven/settings/io/SettingsReader.java,2,77,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,82,9,17,15.0,1.0,56,11.0,12,12,0,0.0,0.0,0.0,0.0,0,3.29,0,0,0,0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0
11,maven-maven-3.3.0/maven-settings-builder/src/main/java/org/apache/maven/settings/io/SettingsParseException.java,2,88,5,2,1.0,1.0,1.0,1.0,11.0,0.0,5.0,6.0,1.0,0.0,0.0,4.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,4.0,93,10,29,10.0,9.0,54,13.0,18,9,9,1.0,1.0,1.0,1.0,0,1.86,4,4,4,4,0.0,0.0,0.0,4.0,0.0,4.0,2.0,25.0,4.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,2.0,25.0,4.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,2.0,25.0,4.0,2.0,0
12,maven-maven-3.3.0/maven-settings-builder/src/main/java/org/apache/maven/settings/io/DefaultSettingsReader.java,4,102,2,3,2.0,2.0,2.0,1.0,15.0,1.0,14.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,1.0,0.0,3.0,113,13,77,29.0,24.0,23,27.0,37,21,16,3.0,3.0,3.0,1.0,1,0.3,10,10,11,4,1.0,0.0,0.0,4.0,1.0,3.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,4.0,1.0,3.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,4.0,1.0,3.0,1.0,0.0,4.0,0.0,0
13,maven-maven-3.3.0/maven-settings-builder/src/main/java/org/apache/maven/settings/io/DefaultSettingsWriter.java,4,105,2,3,3.0,3.0,3.0,1.0,22.0,2.0,20.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,118,15,80,26.0,26.0,23,27.0,40,18,22,4.0,4.0,5.0,1.0,2,0.29,10,10,11,3,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,3.0,0.0,0
14,maven-maven-3.3.0/maven-settings-builder/src/main/java/org/apache/maven/settings/validation/DefaultSettingsValidator.java,5,253,36,2,5.0,5.0,5.0,1.0,34.0,5.0,26.0,2.0,1.0,0.0,3.0,6.0,6.0,6.0,0.0,6.0,0.0,5.0,0.0,1.0,266,49,178,41.0,87.0,39,66.0,101,40,61,15.0,15.0,15.0,4.0,3,0.22,31,31,31,11,2.0,0.0,3.0,6.0,5.0,1.0,1.0,0.0,6.0,0.0,2.0,0.0,3.0,6.0,5.0,1.0,1.0,0.0,6.0,0.0,2.0,0.0,3.0,6.0,5.0,1.0,1.0,0.0,6.0,0.0,0
15,maven-maven-3.3.0/maven-settings-builder/src/main/java/org/apache/maven/settings/validation/SettingsValidator.java,2,38,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,41,5,7,5.0,0.0,29,4.0,5,5,0,0.0,0.0,0.0,0.0,0,4.14,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
16,maven-maven-3.3.0/maven-settings-builder/src/main/java/org/apache/maven/settings/building/DefaultSettingsBuilderFactory.java,2,63,2,2,1.0,1.0,1.0,1.0,6.0,0.0,5.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,3.0,1.0,71,10,30,13.0,8.0,31,15.0,20,13,7,1.0,1.0,1.0,1.0,0,1.03,4,4,4,4,7.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,4.0,0.0,7.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,4.0,0.0,7.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,4.0,0.0,0
17,maven-maven-3.3.0/maven-settings-builder/src/main/java/org/apache/maven/settings/building/UrlSettingsSource.java,3,81,27,3,1.0,1.0,1.0,1.0,9.0,0.0,4.0,5.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,60,7,17,9.0,2.0,36,5.0,8,6,2,1.0,1.0,1.0,1.0,0,2.12,2,2,2,2,0.0,0.0,0.0,7.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,2.0,0.0,2.0,0.0,0
18,maven-maven-3.3.0/maven-settings-builder/src/main/java/org/apache/maven/settings/building/DefaultSettingsBuildingResult.java,3,49,1,3,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,58,10,25,13.0,4.0,23,10.0,14,10,4,2.0,2.0,2.0,1.0,0,0.92,4,4,4,3,1.0,0.0,0.0,3.0,0.0,3.0,1.0,33.0,3.0,2.0,1.0,0.0,0.0,3.0,0.0,3.0,1.0,33.0,3.0,2.0,1.0,0.0,0.0,3.0,0.0,3.0,1.0,33.0,3.0,2.0,1
19,maven-maven-3.3.0/maven-settings-builder/src/main/java/org/apache/maven/settings/building/SettingsBuildingRequest.java,3,130,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,131,16,18,16.0,0.0,97,15.0,16,16,0,0.0,0.0,0.0,0.0,0,5.39,0,0,0,0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,0
20,maven-maven-3.3.0/maven-settings-builder/src/main/java/org/apache/maven/settings/building/SettingsBuildingException.java,3,81,4,2,2.0,2.0,2.0,1.0,15.0,1.0,10.0,3.0,1.0,1.0,0.0,3.0,3.0,2.0,1.0,3.0,0.0,1.0,0.0,2.0,90,13,42,13.0,19.0,35,23.0,30,13,17,3.0,3.0,3.0,1.0,1,0.83,6,6,6,3,1.0,1.0,0.0,3.0,1.0,2.0,2.0,33.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,33.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,33.0,2.0,1.0,0
21,maven-maven-3.3.0/maven-settings-builder/src/main/java/org/apache/maven/settings/building/StringSettingsSource.java,3,89,27,3,1.0,1.0,1.0,1.0,9.0,0.0,4.0,5.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,69,7,20,9.0,3.0,42,5.0,9,6,3,1.0,1.0,1.0,1.0,0,2.1,3,3,3,3,0.0,0.0,0.0,9.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,2.0,0.0,3.0,0.0,0
22,maven-maven-3.3.0/maven-settings-builder/src/main/java/org/apache/maven/settings/building/FileSettingsSource.java,3,81,28,3,1.0,1.0,1.0,1.0,9.0,0.0,4.0,5.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,59,6,17,9.0,2.0,36,5.0,8,6,2,1.0,1.0,1.0,1.0,0,2.12,2,2,2,2,0.0,0.0,0.0,7.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,2.0,0.0,2.0,0.0,0
23,maven-maven-3.3.0/maven-settings-builder/src/main/java/org/apache/maven/settings/building/SettingsProblemCollector.java,2,39,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,41,4,5,3.0,0.0,32,2.0,3,3,0,0.0,0.0,0.0,0.0,0,6.4,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
24,maven-maven-3.3.0/maven-settings-builder/src/main/java/org/apache/maven/settings/building/SettingsSource.java,3,52,21,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,4,6,4.0,0.0,25,2.0,3,3,0,0.0,0.0,0.0,0.0,0,4.17,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0
