,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,NumRevision,NumAdded,NumDeleted,NumAuthor,Label
110,mpv-0.3.0/osdep/path-win.c,mpv-0.3.0/osdep/path-win.c,3.0,21.0,0.0,11.0,46.0,17.0,4.0,4.0,4.0,1.0,24.0,3.0,20.0,0.0,0.0,2.0,74.0,11.0,39.0,12.0,73.0,17.0,0.0,7.0,23.0,30.0,16.0,0.0,14.0,4.0,4.0,5.0,1.0,2.0,0.44,7.0,7.0,8.0,2.0,2,64,1,1,0
111,mpv-0.3.0/osdep/priority.c,mpv-0.3.0/osdep/priority.c,3.0,27.0,1.0,9.0,34.0,22.0,4.0,4.0,4.0,4.0,30.0,3.0,21.0,1.0,0.0,1.0,64.0,9.0,22.0,9.0,5.0,22.0,3.0,10.0,9.0,17.0,10.0,0.0,7.0,4.0,4.0,4.0,4.0,3.0,1.0,4.0,4.0,4.0,4.0,16,87,32,8,0
112,mpv-0.3.0/osdep/terminal-unix.c,mpv-0.3.0/osdep/terminal-unix.c,2.0,14.0,1.0,112.0,452.0,64.0,2.0,2.0,3.0,1.0,18.0,2.0,10.0,1.0,0.0,23.0,617.0,81.0,258.0,75.0,442.0,52.0,199.0,49.0,226.0,197.0,81.0,0.0,116.0,14.0,13.0,15.0,8.0,5.0,0.2,57.0,56.0,61.0,32.0,4,507,2,1,0
113,mpv-0.3.0/osdep/terminal-win.c,mpv-0.3.0/osdep/terminal-win.c,0.0,13.0,1.0,23.0,193.0,35.0,2.0,2.0,2.0,1.0,14.0,0.0,13.0,1.0,0.0,13.0,249.0,23.0,182.0,33.0,36.0,35.0,0.0,11.0,78.0,72.0,35.0,0.0,37.0,6.0,6.0,6.0,6.0,2.0,0.19,27.0,27.0,28.0,18.0,3,235,9,1,1
114,mpv-0.3.0/osdep/threads.c,mpv-0.3.0/osdep/threads.c,0.0,10.0,0.0,5.0,34.0,18.0,1.0,1.0,1.0,1.0,10.0,0.0,9.0,0.0,0.0,3.0,57.0,5.0,26.0,10.0,5.0,18.0,1.0,7.0,15.0,16.0,13.0,0.0,3.0,2.0,2.0,2.0,1.0,1.0,0.69,4.0,4.0,4.0,3.0,1,52,0,1,0
115,mpv-0.3.0/osdep/timer-darwin.c,mpv-0.3.0/osdep/timer-darwin.c,1.0,5.0,0.0,8.0,26.0,16.0,1.0,1.0,1.0,1.0,6.0,1.0,5.0,0.0,0.0,3.0,50.0,8.0,16.0,8.0,3.0,16.0,0.0,10.0,7.0,12.0,10.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0,3.0,26,237,202,9,0
116,mpv-0.3.0/osdep/timer-linux.c,mpv-0.3.0/osdep/timer-linux.c,0.0,7.0,0.0,4.0,28.0,20.0,1.0,1.0,1.0,1.0,7.0,0.0,5.0,0.0,0.0,3.0,52.0,4.0,15.0,6.0,2.0,20.0,4.0,9.0,9.0,9.0,7.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.33,4.0,4.0,4.0,3.0,17,142,89,5,1
117,mpv-0.3.0/osdep/timer-win2.c,mpv-0.3.0/osdep/timer-win2.c,0.0,6.0,1.0,4.0,22.0,23.0,1.0,1.0,1.0,1.0,7.0,0.0,6.0,1.0,0.0,3.0,49.0,4.0,18.0,7.0,3.0,23.0,0.0,4.0,7.0,11.0,8.0,0.0,3.0,2.0,2.0,2.0,1.0,1.0,1.28,4.0,4.0,4.0,3.0,14,81,35,7,0
118,mpv-0.3.0/osdep/timer.c,mpv-0.3.0/osdep/timer.c,0.0,5.0,1.0,11.0,36.0,19.0,1.0,1.0,1.0,1.0,6.0,0.0,5.0,1.0,0.0,3.0,66.0,7.0,16.0,5.0,1.0,19.0,20.0,5.0,20.0,6.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.19,3.0,3.0,3.0,3.0,3,68,13,1,0
119,mpv-0.3.0/player/audio.c,mpv-0.3.0/player/audio.c,4.0,27.0,4.0,63.0,348.0,67.0,6.0,6.0,7.0,3.0,35.0,4.0,27.0,4.0,0.0,12.0,473.0,63.0,328.0,380.0,389.0,67.0,0.0,20.0,190.0,264.0,69.0,0.0,195.0,22.0,22.0,29.0,12.0,4.0,0.2,75.0,75.0,85.0,41.0,7,418,8,1,0
120,mpv-0.3.0/player/command.c,mpv-0.3.0/player/command.c,1.0,19.0,0.0,331.0,2756.0,142.0,5.0,4.0,6.0,2.0,21.0,1.0,18.0,0.0,0.0,123.0,3217.0,308.0,2410.0,2848.0,3183.0,134.0,290.0,96.0,1138.0,1695.0,436.0,4.0,1255.0,123.0,83.0,139.0,51.0,6.0,0.06,618.0,524.0,692.0,324.0,18,3012,126,1,1
121,mpv-0.3.0/player/configfiles.c,mpv-0.3.0/player/configfiles.c,2.0,20.0,0.0,45.0,260.0,30.0,4.0,4.0,5.0,2.0,23.0,2.0,19.0,0.0,0.0,10.0,335.0,45.0,222.0,328.0,331.0,30.0,8.0,30.0,112.0,161.0,63.0,0.0,98.0,8.0,8.0,8.0,5.0,3.0,0.14,40.0,40.0,47.0,28.0,10,444,154,1,0
122,mpv-0.3.0/player/dvdnav.c,mpv-0.3.0/player/dvdnav.c,1.0,30.0,1.0,21.0,201.0,31.0,7.0,6.0,8.0,2.0,32.0,1.0,30.0,1.0,0.0,6.0,251.0,21.0,190.0,71.0,248.0,31.0,0.0,11.0,119.0,162.0,38.0,1.0,123.0,18.0,13.0,21.0,4.0,3.0,0.16,42.0,36.0,50.0,13.0,5,236,6,1,0
123,mpv-0.3.0/player/loadfile.c,mpv-0.3.0/player/loadfile.c,3.0,28.0,1.0,167.0,1233.0,104.0,7.0,7.0,9.0,2.0,31.0,3.0,26.0,1.0,0.0,43.0,1494.0,165.0,1132.0,1381.0,1443.0,104.0,49.0,55.0,658.0,986.0,189.0,9.0,788.0,52.0,52.0,66.0,16.0,6.0,0.09,307.0,305.0,369.0,115.0,25,1501,174,1,1
124,mpv-0.3.0/player/lua.c,mpv-0.3.0/player/lua.c,1.0,14.0,1.0,78.0,607.0,60.0,3.0,3.0,3.0,1.0,15.0,1.0,14.0,1.0,0.0,38.0,706.0,78.0,585.0,201.0,704.0,60.0,0.0,22.0,348.0,384.0,200.0,1.0,183.0,11.0,11.0,11.0,6.0,4.0,0.1,97.0,95.0,108.0,54.0,10,645,17,1,1
125,mpv-0.3.0/player/main.c,mpv-0.3.0/player/main.c,7.0,40.0,1.0,71.0,353.0,27.0,6.0,5.0,7.0,2.0,49.0,7.0,29.0,1.0,0.0,7.0,451.0,71.0,214.0,39.0,362.0,22.0,55.0,93.0,158.0,168.0,28.0,0.0,140.0,18.0,18.0,19.0,8.0,2.0,0.1,39.0,34.0,50.0,14.0,30,460,80,1,0
126,mpv-0.3.0/player/misc.c,mpv-0.3.0/player/misc.c,0.0,15.0,0.0,20.0,169.0,20.0,4.0,4.0,5.0,2.0,16.0,0.0,15.0,0.0,0.0,10.0,209.0,20.0,149.0,35.0,208.0,20.0,0.0,20.0,74.0,119.0,36.0,3.0,80.0,9.0,6.0,9.0,8.0,3.0,0.13,40.0,37.0,49.0,25.0,6,198,9,1,1
127,mpv-0.3.0/player/osd.c,mpv-0.3.0/player/osd.c,2.0,19.0,1.0,60.0,380.0,78.0,5.0,5.0,6.0,1.0,21.0,2.0,18.0,1.0,0.0,19.0,517.0,60.0,348.0,413.0,511.0,75.0,11.0,24.0,179.0,271.0,80.0,1.0,190.0,14.0,14.0,18.0,5.0,8.0,0.22,90.0,90.0,111.0,29.0,8,475,18,1,0
128,mpv-0.3.0/player/playloop.c,mpv-0.3.0/player/playloop.c,3.0,26.0,3.0,154.0,1046.0,154.0,7.0,7.0,10.0,2.0,32.0,3.0,26.0,3.0,0.0,38.0,1342.0,154.0,1005.0,972.0,1310.0,154.0,5.0,36.0,508.0,769.0,150.0,0.0,619.0,74.0,74.0,113.0,8.0,5.0,0.15,279.0,275.0,381.0,97.0,12,1226,38,1,0
129,mpv-0.3.0/player/screenshot.c,mpv-0.3.0/player/screenshot.c,2.0,23.0,0.0,55.0,330.0,20.0,5.0,5.0,6.0,2.0,25.0,2.0,23.0,0.0,0.0,13.0,404.0,55.0,302.0,348.0,397.0,20.0,1.0,28.0,159.0,236.0,77.0,6.0,153.0,29.0,19.0,31.0,17.0,4.0,0.07,69.0,59.0,77.0,37.0,8,358,9,1,0
130,mpv-0.3.0/player/sub.c,mpv-0.3.0/player/sub.c,4.0,22.0,2.0,44.0,189.0,33.0,6.0,6.0,8.0,2.0,27.0,4.0,22.0,2.0,0.0,8.0,266.0,44.0,173.0,131.0,226.0,33.0,0.0,16.0,100.0,143.0,43.0,0.0,100.0,18.0,18.0,23.0,11.0,4.0,0.19,48.0,48.0,63.0,23.0,9,282,60,1,0
131,mpv-0.3.0/player/timeline/tl_cue.c,mpv-0.3.0/player/timeline/tl_cue.c,2.0,23.0,3.0,40.0,321.0,59.0,5.0,5.0,6.0,3.0,27.0,2.0,23.0,3.0,0.0,12.0,415.0,40.0,307.0,96.0,414.0,59.0,0.0,14.0,161.0,237.0,89.0,3.0,145.0,19.0,15.0,20.0,13.0,4.0,0.19,59.0,55.0,72.0,41.0,7,393,18,1,1
132,mpv-0.3.0/player/timeline/tl_matroska.c,mpv-0.3.0/player/timeline/tl_matroska.c,4.0,34.0,6.0,67.0,429.0,95.0,7.0,7.0,8.0,4.0,44.0,4.0,34.0,6.0,0.0,12.0,591.0,67.0,409.0,133.0,590.0,95.0,0.0,20.0,228.0,337.0,109.0,2.0,226.0,18.0,18.0,20.0,11.0,8.0,0.23,85.0,85.0,94.0,48.0,7,560,36,1,1
133,mpv-0.3.0/player/timeline/tl_mpv_edl.c,mpv-0.3.0/player/timeline/tl_mpv_edl.c,1.0,21.0,1.0,22.0,213.0,43.0,7.0,7.0,7.0,2.0,23.0,1.0,21.0,1.0,0.0,9.0,273.0,22.0,200.0,58.0,272.0,43.0,0.0,13.0,104.0,183.0,60.0,0.0,123.0,21.0,21.0,25.0,14.0,6.0,0.21,60.0,60.0,67.0,26.0,7,263,12,1,1
134,mpv-0.3.0/player/video.c,mpv-0.3.0/player/video.c,3.0,20.0,2.0,62.0,316.0,49.0,4.0,4.0,6.0,2.0,24.0,3.0,19.0,2.0,0.0,15.0,426.0,62.0,288.0,223.0,415.0,49.0,3.0,25.0,157.0,217.0,57.0,0.0,160.0,17.0,17.0,24.0,10.0,3.0,0.17,65.0,65.0,86.0,37.0,10,383,19,1,1
135,mpv-0.3.0/stream/ai_alsa1x.c,mpv-0.3.0/stream/ai_alsa1x.c,7.0,44.0,0.0,29.0,150.0,18.0,7.0,7.0,7.0,4.0,51.0,7.0,44.0,0.0,0.0,3.0,196.0,29.0,139.0,41.0,36.0,18.0,0.0,11.0,87.0,99.0,44.0,0.0,55.0,12.0,12.0,12.0,7.0,3.0,0.13,22.0,22.0,22.0,14.0,19,252,90,9,0
136,mpv-0.3.0/stream/ai_oss.c,mpv-0.3.0/stream/ai_oss.c,4.0,33.0,0.0,21.0,119.0,19.0,6.0,6.0,6.0,3.0,38.0,4.0,33.0,0.0,0.0,3.0,158.0,21.0,100.0,11.0,35.0,19.0,2.0,19.0,52.0,58.0,11.0,0.0,47.0,10.0,10.0,10.0,5.0,2.0,0.19,17.0,17.0,17.0,10.0,15,198,64,6,0
137,mpv-0.3.0/stream/ai_sndio.c,mpv-0.3.0/stream/ai_sndio.c,4.0,16.0,1.0,12.0,37.0,1.0,2.0,2.0,2.0,1.0,20.0,4.0,16.0,1.0,0.0,2.0,49.0,12.0,31.0,7.0,6.0,1.0,0.0,6.0,21.0,18.0,9.0,0.0,9.0,2.0,2.0,2.0,1.0,1.0,0.03,4.0,4.0,4.0,2.0,3,40,3,2,0
138,mpv-0.3.0/stream/audio_in.c,mpv-0.3.0/stream/audio_in.c,1.0,32.0,0.0,16.0,261.0,19.0,1.0,1.0,1.0,1.0,32.0,1.0,8.0,0.0,0.0,8.0,296.0,15.0,67.0,9.0,33.0,18.0,138.0,58.0,105.0,43.0,9.0,0.0,34.0,2.0,2.0,2.0,1.0,2.0,0.27,10.0,10.0,10.0,8.0,19,366,88,7,0
139,mpv-0.3.0/stream/cache.c,mpv-0.3.0/stream/cache.c,4.0,27.0,2.0,94.0,462.0,98.0,7.0,6.0,7.0,3.0,31.0,4.0,27.0,2.0,0.0,15.0,627.0,94.0,442.0,430.0,600.0,98.0,0.0,20.0,276.0,372.0,117.0,4.0,251.0,33.0,23.0,36.0,14.0,7.0,0.22,100.0,87.0,112.0,45.0,25,1388,855,3,0
140,mpv-0.3.0/stream/cdinfo.c,mpv-0.3.0/stream/cdinfo.c,3.0,20.0,0.0,24.0,104.0,26.0,2.0,2.0,2.0,1.0,23.0,3.0,20.0,0.0,0.0,5.0,154.0,24.0,98.0,15.0,30.0,26.0,0.0,6.0,63.0,65.0,16.0,0.0,49.0,5.0,5.0,5.0,1.0,1.0,0.27,12.0,12.0,12.0,5.0,18,193,71,7,0
141,mpv-0.3.0/stream/cookies.c,mpv-0.3.0/stream/cookies.c,4.0,20.0,0.0,30.0,123.0,29.0,4.0,4.0,5.0,2.0,24.0,4.0,20.0,0.0,0.0,5.0,182.0,30.0,109.0,31.0,181.0,29.0,0.0,14.0,69.0,96.0,33.0,2.0,61.0,7.0,7.0,7.0,6.0,2.0,0.27,22.0,22.0,24.0,13.0,23,334,182,6,0
142,mpv-0.3.0/stream/dvb_tune.c,mpv-0.3.0/stream/dvb_tune.c,4.0,27.0,0.0,66.0,342.0,32.0,4.0,4.0,4.0,2.0,31.0,4.0,26.0,0.0,0.0,12.0,440.0,66.0,314.0,48.0,64.0,32.0,8.0,20.0,177.0,161.0,51.0,0.0,110.0,12.0,12.0,12.0,6.0,5.0,0.1,48.0,48.0,48.0,27.0,30,971,603,7,0
143,mpv-0.3.0/stream/frequencies.c,mpv-0.3.0/stream/frequencies.c,0.0,0.0,0.0,49.0,1122.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209.0,49.0,1113.0,973.0,973.0,39.0,0.0,9.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,5,1200,34,4,0
144,mpv-0.3.0/stream/rar.c,mpv-0.3.0/stream/rar.c,5.0,28.0,1.0,69.0,347.0,38.0,9.0,9.0,10.0,5.0,34.0,5.0,28.0,1.0,0.0,11.0,454.0,69.0,339.0,298.0,433.0,38.0,0.0,8.0,185.0,307.0,96.0,9.0,202.0,29.0,29.0,33.0,13.0,5.0,0.11,96.0,95.0,109.0,60.0,5,393,8,1,0
145,mpv-0.3.0/stream/resolve/resolve_quvi.c,mpv-0.3.0/stream/resolve/resolve_quvi.c,8.0,32.0,6.0,20.0,70.0,28.0,8.0,8.0,9.0,2.0,46.0,8.0,32.0,6.0,0.0,2.0,118.0,20.0,64.0,18.0,117.0,28.0,0.0,6.0,37.0,54.0,20.0,0.0,34.0,11.0,11.0,12.0,4.0,4.0,0.44,16.0,16.0,17.0,5.0,4,103,5,1,1
146,mpv-0.3.0/stream/resolve/resolve_quvi9.c,mpv-0.3.0/stream/resolve/resolve_quvi9.c,8.0,57.0,2.0,20.0,123.0,20.0,11.0,11.0,12.0,4.0,66.0,8.0,57.0,2.0,0.0,2.0,163.0,20.0,113.0,90.0,155.0,20.0,0.0,10.0,64.0,78.0,37.0,0.0,41.0,19.0,19.0,21.0,8.0,9.0,0.18,21.0,21.0,23.0,9.0,4,157,14,1,0
147,mpv-0.3.0/stream/stream.c,mpv-0.3.0/stream/stream.c,1.0,17.0,1.0,103.0,828.0,118.0,4.0,4.0,5.0,2.0,18.0,1.0,17.0,1.0,0.0,44.0,1036.0,103.0,768.0,217.0,1029.0,118.0,11.0,49.0,413.0,603.0,173.0,3.0,427.0,16.0,16.0,20.0,10.0,3.0,0.15,184.0,180.0,228.0,128.0,198,2329,1405,21,1
148,mpv-0.3.0/stream/stream_avdevice.c,mpv-0.3.0/stream/stream_avdevice.c,2.0,8.0,0.0,6.0,15.0,17.0,2.0,2.0,2.0,1.0,10.0,2.0,8.0,0.0,0.0,1.0,38.0,6.0,13.0,6.0,9.0,17.0,0.0,2.0,5.0,7.0,2.0,0.0,5.0,2.0,2.0,2.0,1.0,1.0,1.31,2.0,2.0,2.0,1.0,7,46,14,1,0
149,mpv-0.3.0/stream/stream_bluray.c,mpv-0.3.0/stream/stream_bluray.c,13.0,49.0,2.0,83.0,292.0,40.0,10.0,7.0,10.0,7.0,64.0,13.0,49.0,2.0,0.0,5.0,415.0,83.0,274.0,59.0,87.0,40.0,0.0,18.0,169.0,179.0,61.0,2.0,116.0,32.0,17.0,32.0,28.0,4.0,0.15,48.0,33.0,48.0,37.0,32,451,119,8,0
150,mpv-0.3.0/stream/stream_cdda.c,mpv-0.3.0/stream/stream_cdda.c,4.0,31.0,0.0,63.0,385.0,25.0,4.0,4.0,5.0,3.0,36.0,4.0,30.0,0.0,0.0,9.0,473.0,63.0,336.0,97.0,357.0,25.0,13.0,38.0,188.0,188.0,95.0,2.0,91.0,11.0,11.0,13.0,10.0,2.0,0.07,39.0,36.0,45.0,27.0,66,1120,716,12,0
151,mpv-0.3.0/stream/stream_dvb.c,mpv-0.3.0/stream/stream_dvb.c,11.0,67.0,1.0,135.0,652.0,41.0,7.0,7.0,8.0,5.0,77.0,10.0,65.0,1.0,0.0,9.0,823.0,134.0,612.0,99.0,803.0,41.0,14.0,27.0,335.0,333.0,104.0,1.0,228.0,17.0,14.0,20.0,12.0,3.0,0.07,67.0,64.0,74.0,47.0,66,1045,366,9,0
152,mpv-0.3.0/stream/stream_dvd.c,mpv-0.3.0/stream/stream_dvd.c,3.0,36.0,5.0,113.0,880.0,133.0,7.0,6.0,7.0,5.0,42.0,3.0,35.0,5.0,0.0,23.0,1094.0,113.0,843.0,129.0,1077.0,133.0,2.0,36.0,520.0,549.0,145.0,4.0,400.0,31.0,31.0,33.0,25.0,5.0,0.16,154.0,137.0,167.0,115.0,143,1742,761,19,0
153,mpv-0.3.0/stream/stream_dvd_common.c,mpv-0.3.0/stream/stream_dvd_common.c,5.0,34.0,5.0,21.0,92.0,33.0,1.0,1.0,1.0,1.0,41.0,0.0,7.0,0.0,0.0,2.0,139.0,11.0,17.0,8.0,5.0,23.0,72.0,23.0,49.0,9.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.35,2.0,2.0,2.0,2.0,23,145,27,10,0
154,mpv-0.3.0/stream/stream_dvdnav.c,mpv-0.3.0/stream/stream_dvdnav.c,3.0,41.0,1.0,60.0,630.0,46.0,9.0,8.0,10.0,6.0,44.0,3.0,41.0,1.0,0.0,13.0,729.0,60.0,608.0,201.0,307.0,46.0,0.0,22.0,325.0,440.0,140.0,5.0,295.0,44.0,26.0,46.0,40.0,5.0,0.08,123.0,98.0,128.0,78.0,153,2238,1572,12,0
155,mpv-0.3.0/stream/stream_edl.c,mpv-0.3.0/stream/stream_edl.c,2.0,8.0,0.0,5.0,14.0,2.0,2.0,2.0,2.0,1.0,10.0,2.0,8.0,0.0,0.0,1.0,21.0,5.0,13.0,6.0,9.0,2.0,0.0,1.0,5.0,7.0,2.0,0.0,5.0,2.0,2.0,2.0,1.0,1.0,0.15,2.0,2.0,2.0,1.0,1,16,0,1,0
156,mpv-0.3.0/stream/stream_file.c,mpv-0.3.0/stream/stream_file.c,2.0,22.0,1.0,21.0,150.0,22.0,3.0,3.0,4.0,2.0,24.0,2.0,19.0,0.0,0.0,6.0,193.0,21.0,121.0,67.0,58.0,20.0,8.0,23.0,71.0,86.0,34.0,2.0,50.0,9.0,9.0,9.0,6.0,2.0,0.17,20.0,20.0,21.0,15.0,59,454,282,13,1
157,mpv-0.3.0/stream/stream_lavf.c,mpv-0.3.0/stream/stream_lavf.c,2.0,27.0,2.0,34.0,267.0,33.0,8.0,7.0,8.0,3.0,31.0,2.0,26.0,2.0,0.0,9.0,333.0,34.0,251.0,58.0,291.0,33.0,1.0,15.0,137.0,214.0,65.0,4.0,145.0,20.0,20.0,22.0,10.0,5.0,0.13,68.0,65.0,74.0,27.0,37,400,101,3,0
158,mpv-0.3.0/stream/stream_memory.c,mpv-0.3.0/stream/stream_memory.c,1.0,10.0,0.0,11.0,50.0,17.0,2.0,2.0,2.0,1.0,11.0,1.0,10.0,0.0,0.0,4.0,78.0,11.0,48.0,18.0,64.0,17.0,0.0,2.0,28.0,37.0,15.0,1.0,21.0,2.0,2.0,3.0,1.0,1.0,0.35,6.0,6.0,7.0,4.0,7,77,10,1,0
159,mpv-0.3.0/stream/stream_mf.c,mpv-0.3.0/stream/stream_mf.c,1.0,7.0,0.0,6.0,16.0,22.0,1.0,1.0,1.0,1.0,8.0,1.0,7.0,0.0,0.0,1.0,44.0,6.0,12.0,6.0,8.0,22.0,0.0,4.0,4.0,5.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,1.83,1.0,1.0,1.0,1.0,12,69,31,5,1
160,mpv-0.3.0/stream/stream_null.c,mpv-0.3.0/stream/stream_null.c,0.0,4.0,0.0,6.0,13.0,19.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,0.0,1.0,38.0,6.0,9.0,6.0,7.0,19.0,0.0,4.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.11,1.0,1.0,1.0,1.0,11,63,31,4,0
161,mpv-0.3.0/stream/stream_pvr.c,mpv-0.3.0/stream/stream_pvr.c,7.0,41.0,3.0,264.0,1313.0,138.0,8.0,6.0,9.0,4.0,50.0,7.0,41.0,3.0,0.0,30.0,1707.0,264.0,1273.0,155.0,498.0,138.0,0.0,40.0,614.0,781.0,181.0,47.0,553.0,58.0,23.0,59.0,23.0,4.0,0.11,232.0,191.0,255.0,129.0,31,2046,603,9,1
162,mpv-0.3.0/stream/stream_radio.c,mpv-0.3.0/stream/stream_radio.c,3.0,20.0,0.0,110.0,674.0,220.0,5.0,4.0,5.0,3.0,23.0,3.0,19.0,0.0,0.0,16.0,977.0,78.0,358.0,126.0,218.0,125.0,397.0,59.0,362.0,299.0,87.0,2.0,210.0,14.0,14.0,15.0,11.0,4.0,0.35,72.0,71.0,75.0,50.0,67,1756,890,10,0
163,mpv-0.3.0/stream/stream_rar.c,mpv-0.3.0/stream/stream_rar.c,2.0,13.0,0.0,30.0,137.0,44.0,2.0,2.0,3.0,1.0,15.0,2.0,13.0,0.0,0.0,9.0,210.0,30.0,125.0,45.0,206.0,44.0,0.0,12.0,72.0,96.0,36.0,0.0,60.0,7.0,7.0,9.0,5.0,2.0,0.35,20.0,20.0,24.0,16.0,5,183,4,1,0
164,mpv-0.3.0/stream/stream_smb.c,mpv-0.3.0/stream/stream_smb.c,1.0,14.0,0.0,20.0,112.0,20.0,3.0,3.0,3.0,2.0,15.0,1.0,14.0,0.0,0.0,7.0,151.0,20.0,106.0,33.0,49.0,20.0,0.0,6.0,58.0,80.0,30.0,2.0,48.0,9.0,9.0,10.0,6.0,2.0,0.19,21.0,21.0,22.0,16.0,37,247,129,12,0
165,mpv-0.3.0/stream/stream_tv.c,mpv-0.3.0/stream/stream_tv.c,1.0,7.0,0.0,10.0,80.0,61.0,1.0,1.0,1.0,1.0,8.0,1.0,7.0,0.0,0.0,2.0,112.0,10.0,72.0,61.0,64.0,61.0,0.0,8.0,8.0,10.0,5.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,0.85,2.0,2.0,2.0,2.0,33,213,111,8,0
166,mpv-0.3.0/stream/stream_vcd.c,mpv-0.3.0/stream/stream_vcd.c,2.0,25.0,2.0,23.0,136.0,25.0,4.0,4.0,5.0,3.0,28.0,2.0,20.0,1.0,0.0,4.0,181.0,23.0,83.0,17.0,48.0,23.0,17.0,42.0,58.0,74.0,17.0,1.0,56.0,11.0,11.0,13.0,9.0,2.0,0.28,16.0,16.0,18.0,14.0,55,334,176,14,0
167,mpv-0.3.0/stream/tv.c,mpv-0.3.0/stream/tv.c,4.0,29.0,1.0,146.0,873.0,84.0,6.0,6.0,7.0,3.0,34.0,4.0,29.0,1.0,0.0,29.0,1101.0,146.0,853.0,124.0,526.0,84.0,1.0,19.0,445.0,660.0,115.0,0.0,545.0,42.0,33.0,45.0,20.0,5.0,0.1,186.0,163.0,199.0,92.0,109,1909,955,14,0
168,mpv-0.3.0/stream/tvi_dummy.c,mpv-0.3.0/stream/tvi_dummy.c,0.0,8.0,0.0,14.0,89.0,26.0,2.0,1.0,2.0,2.0,8.0,0.0,8.0,0.0,0.0,9.0,129.0,14.0,84.0,16.0,31.0,26.0,0.0,5.0,34.0,56.0,16.0,0.0,40.0,12.0,3.0,12.0,11.0,2.0,0.31,20.0,11.0,20.0,19.0,14,160,45,5,0
169,mpv-0.3.0/stream/tvi_v4l2.c,mpv-0.3.0/stream/tvi_v4l2.c,5.0,50.0,4.0,187.0,1431.0,209.0,10.0,8.0,10.0,7.0,58.0,5.0,49.0,3.0,0.0,26.0,1816.0,186.0,1361.0,185.0,1266.0,204.0,24.0,53.0,801.0,884.0,205.0,39.0,640.0,78.0,40.0,79.0,78.0,5.0,0.15,250.0,196.0,258.0,186.0,62,3147,1526,12,0
170,mpv-0.3.0/sub/ass_mp.c,mpv-0.3.0/sub/ass_mp.c,2.0,20.0,1.0,26.0,187.0,31.0,3.0,3.0,3.0,1.0,22.0,2.0,18.0,1.0,0.0,8.0,239.0,26.0,157.0,54.0,237.0,31.0,5.0,25.0,100.0,86.0,46.0,1.0,39.0,6.0,6.0,6.0,3.0,2.0,0.2,22.0,22.0,23.0,10.0,55,604,391,8,1
171,mpv-0.3.0/sub/dec_sub.c,mpv-0.3.0/sub/dec_sub.c,1.0,12.0,1.0,74.0,445.0,51.0,3.0,3.0,4.0,1.0,14.0,1.0,12.0,1.0,0.0,32.0,564.0,74.0,425.0,130.0,499.0,51.0,1.0,19.0,216.0,332.0,118.0,3.0,211.0,18.0,18.0,27.0,7.0,4.0,0.12,104.0,104.0,128.0,55.0,51,812,322,4,1
172,mpv-0.3.0/sub/draw_bmp.c,mpv-0.3.0/sub/draw_bmp.c,2.0,22.0,1.0,66.0,460.0,45.0,4.0,4.0,5.0,2.0,25.0,2.0,21.0,1.0,0.0,19.0,567.0,66.0,427.0,413.0,563.0,45.0,3.0,30.0,258.0,352.0,131.0,0.0,221.0,9.0,9.0,9.0,5.0,3.0,0.11,79.0,79.0,89.0,44.0,34,1274,773,4,0
173,mpv-0.3.0/sub/find_subfiles.c,mpv-0.3.0/sub/find_subfiles.c,2.0,18.0,2.0,34.0,195.0,31.0,4.0,4.0,4.0,2.0,22.0,2.0,18.0,2.0,0.0,10.0,257.0,34.0,183.0,62.0,248.0,31.0,0.0,12.0,101.0,142.0,68.0,0.0,74.0,8.0,8.0,9.0,5.0,4.0,0.17,37.0,37.0,41.0,20.0,34,714,491,6,0
