,Name,NumRevision,NumAdded,NumDeleted,NumAuthor,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountClassCoupledamin,CountDeclClassMethodamin,CountDeclClassVariableamin,CountDeclMethodAllamin,CountDeclMethodPrivateamin,CountDeclMethodPublicamin,MaxInheritanceTreeamin,PercentLackOfCohesionamin,CountDeclInstanceMethodamin,CountDeclInstanceVariableamin,CountClassCoupledamax,CountDeclClassMethodamax,CountDeclClassVariableamax,CountDeclMethodAllamax,CountDeclMethodPrivateamax,CountDeclMethodPublicamax,MaxInheritanceTreeamax,PercentLackOfCohesionamax,CountDeclInstanceMethodamax,CountDeclInstanceVariableamax,CountClassCoupledaverage,CountDeclClassMethodaverage,CountDeclClassVariableaverage,CountDeclMethodAllaverage,CountDeclMethodPrivateaverage,CountDeclMethodPublicaverage,MaxInheritanceTreeaverage,PercentLackOfCohesionaverage,CountDeclInstanceMethodaverage,CountDeclInstanceVariableaverage,Label
10,spring-boot-1.4.0.RELEASE/spring-boot-deployment-tests/spring-boot-deployment-test-tomcat/src/main/java/sample/SampleController.java,2,26,1,2,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,5.0,10.0,7.0,1.0,15.0,4.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.5,1,1,1,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1
11,spring-boot-1.4.0.RELEASE/spring-boot-deployment-tests/spring-boot-deployment-test-tomcat/src/main/java/sample/SampleTomcatDeployApplication.java,2,23,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,6.0,5.0,0.0,15.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0
12,spring-boot-1.4.0.RELEASE/spring-boot-test/src/test/java/org/springframework/boot/test/SpringApplicationConfigurationXmlConventionConfigurationTests.java,3,42,2,1,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,48.0,8.0,20.0,17.0,1.0,20.0,9.0,11.0,10.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,1,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
13,spring-boot-1.4.0.RELEASE/spring-boot-test/src/test/java/org/springframework/boot/test/SpringApplicationConfigurationGroovyConfigurationTests.java,3,42,2,1,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,48.0,8.0,20.0,17.0,1.0,20.0,9.0,11.0,10.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,1,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
14,spring-boot-1.4.0.RELEASE/spring-boot-test/src/test/java/org/springframework/boot/test/SpringApplicationIntegrationTestTests.java,6,106,5,3,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,7.0,7.0,6.0,5.0,7.0,0.0,0.0,0.0,7.0,122.0,21.0,81.0,62.0,16.0,21.0,40.0,49.0,40.0,9.0,1.0,1.0,1.0,1.0,0.0,0.26,7,7,7,7,1.0,0.0,0.0,3.0,0.0,3.0,1.0,66.0,3.0,1.0,3.0,1.0,0.0,4.0,0.0,4.0,1.0,75.0,3.0,4.0,2.0,0.5,0.0,3.5,0.0,3.5,1.0,70.5,3.0,2.5,0
15,spring-boot-1.4.0.RELEASE/spring-boot-test/src/test/java/org/springframework/boot/test/SpringApplicationContextLoaderTests.java,2,126,0,1,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,9.0,0.0,0.0,10.0,10.0,10.0,0.0,10.0,1.0,2.0,0.0,7.0,159.0,33.0,102.0,65.0,29.0,24.0,37.0,56.0,39.0,17.0,1.0,1.0,1.0,1.0,0.0,0.24,10,10,10,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,8.0,2.0,6.0,2.0,0.0,8.0,0.0,1.1111111111111112,0.0,0.0,1.1111111111111112,0.2222222222222222,0.7777777777777778,1.1111111111111112,0.0,1.1111111111111112,0.0,0
16,spring-boot-1.4.0.RELEASE/spring-boot-test/src/test/java/org/springframework/boot/test/ConfigFileApplicationContextInitializerTests.java,3,48,2,1,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,55.0,9.0,26.0,22.0,1.0,20.0,12.0,15.0,14.0,1.0,1.0,1.0,1.0,1.0,0.0,0.77,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.5,0.5,0
17,spring-boot-1.4.0.RELEASE/spring-boot-test/src/test/java/org/springframework/boot/test/SpringApplicationWebIntegrationTestTests.java,9,107,8,4,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,7.0,7.0,6.0,5.0,7.0,0.0,0.0,0.0,7.0,120.0,21.0,79.0,60.0,16.0,21.0,39.0,48.0,39.0,9.0,1.0,1.0,1.0,1.0,0.0,0.27,7,7,7,7,1.0,0.0,0.0,3.0,0.0,3.0,1.0,66.0,3.0,1.0,3.0,1.0,0.0,4.0,0.0,4.0,1.0,75.0,3.0,4.0,2.0,0.5,0.0,3.5,0.0,3.5,1.0,70.5,3.0,2.5,0
18,spring-boot-1.4.0.RELEASE/spring-boot-test/src/test/java/org/springframework/boot/test/SpringApplicationConfigurationActiveProfileTests.java,3,51,2,1,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,59.0,10.0,29.0,24.0,2.0,20.0,12.0,15.0,14.0,1.0,1.0,1.0,1.0,1.0,0.0,0.69,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.5,0.5,0
19,spring-boot-1.4.0.RELEASE/spring-boot-test/src/test/java/org/springframework/boot/test/SpringApplicationMockServletTests.java,1,53,0,1,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,65.0,12.0,31.0,26.0,2.0,22.0,16.0,19.0,18.0,1.0,1.0,1.0,1.0,1.0,0.0,0.71,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.5,1.0,0
20,spring-boot-1.4.0.RELEASE/spring-boot-test/src/test/java/org/springframework/boot/test/SpringApplicationIntegrationTestPropertyLocationTests.java,4,74,6,2,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,83.0,15.0,48.0,37.0,7.0,20.0,25.0,29.0,23.0,6.0,1.0,1.0,1.0,1.0,0.0,0.42,2,2,2,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,2.0,0
21,spring-boot-1.4.0.RELEASE/spring-boot-test/src/test/java/org/springframework/boot/test/SpringApplicationConfigurationMixedConfigurationTests.java,3,49,2,1,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,58.0,11.0,27.0,22.0,2.0,20.0,13.0,16.0,14.0,2.0,1.0,1.0,1.0,1.0,0.0,0.74,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.5,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.5,1.0,0
