Name,NumRevision,NumAdded,NumDeleted,NumAuthor
git-2.11.0/grep.c,135,2254,612,23
git-2.11.0/pack-check.c,48,429,257,16
git-2.11.0/mergesort.c,2,67,4,2
git-2.11.0/graph.c,53,1599,374,23
git-2.11.0/environment.c,204,495,166,51
git-2.11.0/symlinks.c,24,633,338,7
git-2.11.0/line-log.c,46,1237,146,13
git-2.11.0/worktree.c,25,451,122,6
git-2.11.0/remote-testsvn.c,15,350,46,8
git-2.11.0/decorate.c,10,92,18,7
git-2.11.0/tempfile.c,5,279,7,2
git-2.11.0/mailinfo.c,37,1970,947,10
git-2.11.0/entry.c,79,613,354,26
git-2.11.0/dir-iterator.c,1,170,0,1
git-2.11.0/diffcore-order.c,15,168,53,12
git-2.11.0/hashmap.c,3,232,2,2
git-2.11.0/reflog-walk.c,38,410,105,16
git-2.11.0/git.c,515,2314,1628,112
git-2.11.0/server-info.c,42,684,432,20
git-2.11.0/combine-diff.c,177,2611,1240,40
git-2.11.0/color.c,41,532,171,15
git-2.11.0/credential-cache--daemon.c,20,301,49,8
git-2.11.0/unix-socket.c,6,133,29,4
git-2.11.0/xdiff-interface.c,49,427,146,19
git-2.11.0/read-cache.c,412,4177,2071,75
git-2.11.0/tree.c,81,679,460,26
git-2.11.0/pathspec.c,49,605,158,8
git-2.11.0/merge.c,7,124,37,6
git-2.11.0/vcs-svn/svndiff.c,14,316,40,4
git-2.11.0/vcs-svn/fast_export.c,36,419,123,8
git-2.11.0/vcs-svn/repo_tree.c,12,439,397,2
git-2.11.0/vcs-svn/svndump.c,60,882,370,9
git-2.11.0/vcs-svn/line_buffer.c,17,187,75,4
git-2.11.0/vcs-svn/sliding_window.c,6,81,12,4
git-2.11.0/xdiff/xhistogram.c,6,341,36,3
git-2.11.0/xdiff/xprepare.c,20,535,145,7
git-2.11.0/xdiff/xpatience.c,4,346,24,4
git-2.11.0/xdiff/xdiffi.c,29,1082,161,19
git-2.11.0/xdiff/xmerge.c,30,829,197,10
git-2.11.0/xdiff/xutils.c,30,582,172,15
git-2.11.0/xdiff/xemit.c,28,366,107,14
git-2.11.0/compat/msvc.c,7,64,59,2
git-2.11.0/compat/mingw.c,160,2742,738,38
git-2.11.0/compat/pread.c,1,13,0,1
git-2.11.0/compat/strtoimax.c,1,9,0,1
git-2.11.0/compat/strlcpy.c,2,12,1,2
git-2.11.0/compat/terminal.c,7,150,37,4
git-2.11.0/compat/obstack.c,3,397,35,2
git-2.11.0/compat/inet_pton.c,4,207,8,4
git-2.11.0/compat/fopen.c,2,32,1,1
git-2.11.0/compat/mmap.c,9,108,77,5
git-2.11.0/compat/gmtime.c,1,24,0,1
git-2.11.0/compat/sha1-chunked.c,1,17,0,1
git-2.11.0/compat/mkdtemp.c,2,8,1,2
git-2.11.0/compat/precompose_utf8.c,11,202,47,8
git-2.11.0/compat/qsort.c,3,55,2,3
git-2.11.0/compat/basename.c,4,66,6,2
git-2.11.0/compat/setenv.c,6,42,8,4
git-2.11.0/compat/unsetenv.c,4,27,3,4
git-2.11.0/compat/strdup.c,1,9,0,1
git-2.11.0/compat/mkdir.c,1,20,0,1
git-2.11.0/compat/snprintf.c,8,71,11,8
git-2.11.0/compat/win32mmap.c,8,65,30,5
git-2.11.0/compat/strtoumax.c,1,9,0,1
git-2.11.0/compat/strcasestr.c,2,22,2,2
git-2.11.0/compat/stat.c,1,44,0,1
git-2.11.0/compat/memmem.c,2,28,1,1
git-2.11.0/compat/inet_ntop.c,8,200,25,8
git-2.11.0/compat/hstrerror.c,2,21,1,2
git-2.11.0/compat/winansi.c,15,776,221,6
git-2.11.0/compat/regex/regexec.c,6,4059,67,5
git-2.11.0/compat/regex/regcomp.c,8,3575,33,7
git-2.11.0/compat/regex/regex_internal.c,3,1590,4,2
git-2.11.0/compat/regex/regex.c,7,4107,4031,7
