Name,NumRevision,NumAdded,NumDeleted,NumAuthor
openssl-OpenSSL_1_1_0/crypto/rc2/rc2_skey.c,10,223,138,8
openssl-OpenSSL_1_1_0/crypto/rc2/rc2_cbc.c,8,389,227,7
openssl-OpenSSL_1_1_0/crypto/rc2/rc2cfb64.c,8,201,131,7
openssl-OpenSSL_1_1_0/crypto/pem/pem_info.c,46,809,502,13
openssl-OpenSSL_1_1_0/crypto/pem/pvkfmt.c,42,1860,1075,8
openssl-OpenSSL_1_1_0/crypto/pem/pem_sign.c,14,163,120,9
openssl-OpenSSL_1_1_0/crypto/pem/pem_err.c,27,408,301,11
openssl-OpenSSL_1_1_0/crypto/pem/pem_all.c,40,1003,847,11
openssl-OpenSSL_1_1_0/crypto/pem/pem_pk8.c,13,379,190,8
openssl-OpenSSL_1_1_0/crypto/pem/pem_oth.c,8,115,83,7
openssl-OpenSSL_1_1_0/crypto/pem/pem_lib.c,102,2210,1447,18
openssl-OpenSSL_1_1_0/crypto/pem/pem_xaux.c,9,80,64,6
openssl-OpenSSL_1_1_0/crypto/pem/pem_pkey.c,32,522,305,7
openssl-OpenSSL_1_1_0/crypto/pem/pem_x509.c,7,77,61,6
openssl-OpenSSL_1_1_0/crypto/rc5/rc5_enc.c,7,370,219,7
openssl-OpenSSL_1_1_0/crypto/rc5/rc5cfb64.c,7,198,128,7
openssl-OpenSSL_1_1_0/crypto/rc5/rc5_skey.c,7,170,115,7
openssl-OpenSSL_1_1_0/crypto/rc5/rc5_ecb.c,15,121,92,7
openssl-OpenSSL_1_1_0/crypto/rc5/rc5ofb64.c,7,175,117,7
openssl-OpenSSL_1_1_0/crypto/md2/md2_dgst.c,26,408,251,10
openssl-OpenSSL_1_1_0/crypto/md2/md2_one.c,12,138,96,9
openssl-OpenSSL_1_1_0/crypto/md5/md5_one.c,12,136,94,8
openssl-OpenSSL_1_1_0/crypto/md5/md5_dgst.c,26,820,664,10
openssl-OpenSSL_1_1_0/crypto/rc4/rc4_enc.c,20,781,701,8
openssl-OpenSSL_1_1_0/crypto/rc4/rc4_skey.c,22,220,169,9
openssl-OpenSSL_1_1_0/crypto/seed/seed.c,7,1321,760,4
openssl-OpenSSL_1_1_0/crypto/seed/seed_cfb.c,6,162,144,6
openssl-OpenSSL_1_1_0/crypto/seed/seed_ecb.c,5,74,57,5
openssl-OpenSSL_1_1_0/crypto/seed/seed_ofb.c,6,145,128,6
openssl-OpenSSL_1_1_0/crypto/seed/seed_cbc.c,6,147,126,6
openssl-OpenSSL_1_1_0/crypto/bio/bio_cb.c,21,277,185,13
openssl-OpenSSL_1_1_0/crypto/bio/bss_acpt.c,40,1164,666,15
openssl-OpenSSL_1_1_0/crypto/bio/bss_mem.c,34,740,424,16
openssl-OpenSSL_1_1_0/crypto/bio/bio_lib.c,58,1214,734,15
openssl-OpenSSL_1_1_0/crypto/bio/b_sock.c,96,2327,1994,11
openssl-OpenSSL_1_1_0/crypto/bio/b_dump.c,24,439,302,13
openssl-OpenSSL_1_1_0/crypto/bio/bss_conn.c,54,1534,1037,15
openssl-OpenSSL_1_1_0/crypto/bio/b_sock2.c,6,299,59,5
openssl-OpenSSL_1_1_0/crypto/bio/bf_lbuf.c,13,658,371,6
openssl-OpenSSL_1_1_0/crypto/bio/bss_fd.c,16,533,293,9
openssl-OpenSSL_1_1_0/crypto/bio/bss_log.c,52,898,544,10
openssl-OpenSSL_1_1_0/crypto/bio/b_print.c,63,2137,1265,15
openssl-OpenSSL_1_1_0/crypto/bio/bss_dgram.c,85,4073,2314,23
openssl-OpenSSL_1_1_0/crypto/bio/bss_sock.c,32,705,505,11
openssl-OpenSSL_1_1_0/crypto/bio/b_addr.c,31,930,147,11
openssl-OpenSSL_1_1_0/crypto/bio/bf_null.c,18,342,218,10
openssl-OpenSSL_1_1_0/crypto/bio/bio_err.c,43,439,322,13
openssl-OpenSSL_1_1_0/crypto/bio/bss_null.c,13,263,174,8
openssl-OpenSSL_1_1_0/crypto/bio/bss_bio.c,55,1534,881,13
openssl-OpenSSL_1_1_0/crypto/bio/bf_nbio.c,27,458,289,10
openssl-OpenSSL_1_1_0/crypto/bio/bio_meth.c,6,186,65,3
openssl-OpenSSL_1_1_0/crypto/bio/bss_file.c,60,1095,714,14
openssl-OpenSSL_1_1_0/crypto/bio/bf_buff.c,28,998,578,10
openssl-OpenSSL_1_1_0/crypto/des/fcrypt.c,24,367,234,10
openssl-OpenSSL_1_1_0/crypto/des/ofb_enc.c,14,236,160,10
openssl-OpenSSL_1_1_0/crypto/des/des_enc.c,22,843,575,10
openssl-OpenSSL_1_1_0/crypto/des/xcbc_enc.c,16,413,317,10
openssl-OpenSSL_1_1_0/crypto/des/rand_key.c,16,213,194,9
openssl-OpenSSL_1_1_0/crypto/des/ecb3_enc.c,14,137,107,9
openssl-OpenSSL_1_1_0/crypto/des/set_key.c,35,841,475,12
openssl-OpenSSL_1_1_0/crypto/des/ofb64ede.c,15,229,171,9
openssl-OpenSSL_1_1_0/crypto/des/cfb64ede.c,16,472,293,10
openssl-OpenSSL_1_1_0/crypto/des/qud_cksm.c,14,245,175,8
openssl-OpenSSL_1_1_0/crypto/des/rpc_enc.c,16,163,137,9
openssl-OpenSSL_1_1_0/crypto/des/fcrypt_b.c,17,216,154,9
openssl-OpenSSL_1_1_0/crypto/des/ncbc_enc.c,14,285,184,10
openssl-OpenSSL_1_1_0/crypto/des/cfb64enc.c,13,223,154,9
openssl-OpenSSL_1_1_0/crypto/des/ecb_enc.c,34,220,176,10
openssl-OpenSSL_1_1_0/crypto/des/pcbc_enc.c,14,209,147,9
openssl-OpenSSL_1_1_0/crypto/des/cbc_cksm.c,15,181,131,9
openssl-OpenSSL_1_1_0/crypto/des/cbc_enc.c,12,169,159,7
openssl-OpenSSL_1_1_0/crypto/des/ofb64enc.c,13,191,134,9
openssl-OpenSSL_1_1_0/crypto/des/cfb_enc.c,18,408,263,11
openssl-OpenSSL_1_1_0/crypto/des/str2key.c,22,364,274,10
openssl-OpenSSL_1_1_0/crypto/blake2/m_blake2s.c,5,58,8,3
openssl-OpenSSL_1_1_0/crypto/blake2/blake2b.c,10,354,112,5
openssl-OpenSSL_1_1_0/crypto/blake2/blake2s.c,10,346,111,5
openssl-OpenSSL_1_1_0/crypto/blake2/m_blake2b.c,5,58,8,3
openssl-OpenSSL_1_1_0/crypto/modes/wrap128.c,11,595,292,7
openssl-OpenSSL_1_1_0/crypto/modes/ocb128.c,18,709,226,6
openssl-OpenSSL_1_1_0/crypto/modes/cfb128.c,12,410,224,6
openssl-OpenSSL_1_1_0/crypto/modes/cts128.c,9,796,369,5
openssl-OpenSSL_1_1_0/crypto/modes/cbc128.c,10,356,210,5
openssl-OpenSSL_1_1_0/crypto/modes/ofb128.c,9,191,122,5
openssl-OpenSSL_1_1_0/crypto/modes/ctr128.c,11,461,271,6
openssl-OpenSSL_1_1_0/crypto/modes/gcm128.c,62,4638,2540,8
openssl-OpenSSL_1_1_0/crypto/modes/ccm128.c,13,789,422,5
openssl-OpenSSL_1_1_0/crypto/modes/xts128.c,10,377,236,5
openssl-OpenSSL_1_1_0/crypto/pkcs12/p12_add.c,30,525,383,9
openssl-OpenSSL_1_1_0/crypto/pkcs12/p12_utl.c,28,492,290,10
openssl-OpenSSL_1_1_0/crypto/pkcs12/p12_kiss.c,38,732,523,10
openssl-OpenSSL_1_1_0/crypto/pkcs12/p12_mutl.c,52,573,355,11
openssl-OpenSSL_1_1_0/crypto/pkcs12/p12_npas.c,23,452,292,8
openssl-OpenSSL_1_1_0/crypto/pkcs12/p12_key.c,40,506,314,10
openssl-OpenSSL_1_1_0/crypto/pkcs12/p12_sbag.c,17,460,319,7
openssl-OpenSSL_1_1_0/crypto/pkcs12/p12_asn.c,10,153,93,5
openssl-OpenSSL_1_1_0/crypto/pkcs12/pk12err.c,23,387,300,9
openssl-OpenSSL_1_1_0/crypto/pkcs12/p12_init.c,18,153,115,7
openssl-OpenSSL_1_1_0/crypto/pkcs12/p12_p8d.c,8,90,69,5
openssl-OpenSSL_1_1_0/crypto/pkcs12/p12_decr.c,36,447,308,9
openssl-OpenSSL_1_1_0/crypto/pkcs12/p12_attr.c,31,422,333,9
openssl-OpenSSL_1_1_0/crypto/pkcs12/p12_p8e.c,13,182,122,5
openssl-OpenSSL_1_1_0/crypto/pkcs12/p12_crt.c,31,661,431,9
openssl-OpenSSL_1_1_0/crypto/pkcs12/p12_crpt.c,29,245,184,11
openssl-OpenSSL_1_1_0/crypto/dh/dh_rfc5114.c,10,318,281,6
openssl-OpenSSL_1_1_0/crypto/dh/dh_pmeth.c,33,1003,566,9
openssl-OpenSSL_1_1_0/crypto/dh/dh_asn1.c,17,294,175,7
openssl-OpenSSL_1_1_0/crypto/dh/dh_lib.c,59,720,481,15
openssl-OpenSSL_1_1_0/crypto/dh/dh_check.c,24,344,212,14
openssl-OpenSSL_1_1_0/crypto/dh/dh_key.c,56,630,446,15
openssl-OpenSSL_1_1_0/crypto/dh/dh_gen.c,27,343,223,11
openssl-OpenSSL_1_1_0/crypto/dh/dh_prn.c,7,143,116,5
openssl-OpenSSL_1_1_0/crypto/dh/dh_err.c,32,281,216,10
openssl-OpenSSL_1_1_0/crypto/dh/dh_kdf.c,10,329,189,7
openssl-OpenSSL_1_1_0/crypto/dh/dh_ameth.c,58,1759,1020,14
openssl-OpenSSL_1_1_0/crypto/dh/dh_meth.c,5,152,9,3
openssl-OpenSSL_1_1_0/crypto/dh/dh_depr.c,11,130,91,6
openssl-OpenSSL_1_1_0/crypto/cast/c_enc.c,12,371,231,7
openssl-OpenSSL_1_1_0/crypto/cast/c_ecb.c,18,126,97,8
openssl-OpenSSL_1_1_0/crypto/cast/c_ofb64.c,8,178,120,7
openssl-OpenSSL_1_1_0/crypto/cast/c_skey.c,8,254,151,7
openssl-OpenSSL_1_1_0/crypto/cast/c_cfb64.c,9,207,137,7
openssl-OpenSSL_1_1_0/crypto/chacha/chacha_enc.c,3,151,49,2
openssl-OpenSSL_1_1_0/crypto/lhash/lhash.c,49,1029,727,13
openssl-OpenSSL_1_1_0/crypto/lhash/lh_stats.c,18,510,406,8
openssl-OpenSSL_1_1_0/crypto/err/err_prn.c,23,244,186,13
openssl-OpenSSL_1_1_0/crypto/err/err.c,130,2762,2115,17
openssl-OpenSSL_1_1_0/crypto/err/err_all.c,57,373,267,12
openssl-OpenSSL_1_1_0/crypto/rsa/rsa_none.c,14,165,129,10
openssl-OpenSSL_1_1_0/crypto/rsa/rsa_asn1.c,17,195,127,6
openssl-OpenSSL_1_1_0/crypto/rsa/rsa_lib.c,83,1178,914,14
openssl-OpenSSL_1_1_0/crypto/rsa/rsa_ssl.c,15,249,164,8
openssl-OpenSSL_1_1_0/crypto/rsa/rsa_crpt.c,16,386,237,7
openssl-OpenSSL_1_1_0/crypto/rsa/rsa_pmeth.c,67,1500,891,8
openssl-OpenSSL_1_1_0/crypto/rsa/rsa_saos.c,19,265,182,8
openssl-OpenSSL_1_1_0/crypto/rsa/rsa_pk1.c,22,525,319,10
openssl-OpenSSL_1_1_0/crypto/rsa/rsa_null.c,15,228,145,9
openssl-OpenSSL_1_1_0/crypto/rsa/rsa_pss.c,29,604,388,10
openssl-OpenSSL_1_1_0/crypto/rsa/rsa_chk.c,19,448,308,9
openssl-OpenSSL_1_1_0/crypto/rsa/rsa_ossl.c,9,1010,315,6
openssl-OpenSSL_1_1_0/crypto/rsa/rsa_x931.c,11,252,158,7
openssl-OpenSSL_1_1_0/crypto/rsa/rsa_err.c,51,592,417,14
openssl-OpenSSL_1_1_0/crypto/rsa/rsa_depr.c,16,165,113,7
openssl-OpenSSL_1_1_0/crypto/rsa/rsa_meth.c,5,242,9,4
openssl-OpenSSL_1_1_0/crypto/rsa/rsa_prn.c,9,173,135,5
openssl-OpenSSL_1_1_0/crypto/rsa/rsa_ameth.c,61,1945,1178,11
openssl-OpenSSL_1_1_0/crypto/rsa/rsa_sign.c,47,696,490,10
openssl-OpenSSL_1_1_0/crypto/rsa/rsa_oaep.c,47,870,625,10
openssl-OpenSSL_1_1_0/crypto/rsa/rsa_x931g.c,13,419,263,5
openssl-OpenSSL_1_1_0/crypto/rsa/rsa_gen.c,43,723,546,11
openssl-OpenSSL_1_1_0/crypto/ct/ct_b64.c,8,229,97,3
openssl-OpenSSL_1_1_0/crypto/ct/ct_policy.c,6,128,66,3
openssl-OpenSSL_1_1_0/crypto/ct/ct_vfy.c,8,304,189,3
openssl-OpenSSL_1_1_0/crypto/ct/ct_err.c,14,173,95,7
openssl-OpenSSL_1_1_0/crypto/ct/ct_sct.c,15,445,114,4
openssl-OpenSSL_1_1_0/crypto/ct/ct_x509v3.c,6,114,62,3
openssl-OpenSSL_1_1_0/crypto/ct/ct_prn.c,10,191,86,6
openssl-OpenSSL_1_1_0/crypto/ct/ct_oct.c,8,529,174,4
openssl-OpenSSL_1_1_0/crypto/ct/ct_log.c,14,404,152,3
openssl-OpenSSL_1_1_0/crypto/ct/ct_sct_ctx.c,5,323,109,2
openssl-OpenSSL_1_1_0/crypto/async/async.c,32,832,470,5
openssl-OpenSSL_1_1_0/crypto/async/async_err.c,8,107,64,4
openssl-OpenSSL_1_1_0/crypto/async/async_wait.c,4,225,56,3
openssl-OpenSSL_1_1_0/crypto/async/arch/async_posix.c,21,225,177,4
openssl-OpenSSL_1_1_0/crypto/async/arch/async_null.c,15,130,111,5
openssl-OpenSSL_1_1_0/crypto/async/arch/async_win.c,16,275,229,6
openssl-OpenSSL_1_1_0/crypto/ec/ecp_mont.c,30,646,436,6
openssl-OpenSSL_1_1_0/crypto/ec/ec_check.c,11,186,124,6
openssl-OpenSSL_1_1_0/crypto/ec/ec_mult.c,65,2036,1449,12
openssl-OpenSSL_1_1_0/crypto/ec/ec_print.c,8,272,178,5
openssl-OpenSSL_1_1_0/crypto/ec/ec_oct.c,6,323,168,4
openssl-OpenSSL_1_1_0/crypto/ec/ec_curve.c,45,8727,5666,11
openssl-OpenSSL_1_1_0/crypto/ec/ecdsa_vrf.c,8,121,81,4
openssl-OpenSSL_1_1_0/crypto/ec/ecdh_kdf.c,4,115,50,3
openssl-OpenSSL_1_1_0/crypto/ec/ecp_nistp256.c,33,4033,1894,12
openssl-OpenSSL_1_1_0/crypto/ec/ec_pmeth.c,36,964,556,7
openssl-OpenSSL_1_1_0/crypto/ec/ec_kmeth.c,24,397,114,6
openssl-OpenSSL_1_1_0/crypto/ec/curve25519.c,13,4849,1571,4
openssl-OpenSSL_1_1_0/crypto/ec/ecp_nistp224.c,35,3710,2139,11
openssl-OpenSSL_1_1_0/crypto/ec/ec2_mult.c,25,773,411,10
openssl-OpenSSL_1_1_0/crypto/ec/ec_cvt.c,19,259,176,6
openssl-OpenSSL_1_1_0/crypto/ec/ecx_meth.c,4,329,12,1
openssl-OpenSSL_1_1_0/crypto/ec/eck_prn.c,17,716,477,6
openssl-OpenSSL_1_1_0/crypto/ec/ecp_nistz256.c,39,1882,568,10
openssl-OpenSSL_1_1_0/crypto/ec/ecp_nistz256_table.c,3,9554,14,3
openssl-OpenSSL_1_1_0/crypto/ec/ec_lib.c,77,2406,1534,13
openssl-OpenSSL_1_1_0/crypto/ec/ec2_oct.c,11,665,355,5
openssl-OpenSSL_1_1_0/crypto/ec/ecp_smpl.c,52,3459,2254,10
openssl-OpenSSL_1_1_0/crypto/ec/ec_ameth.c,60,2164,1405,15
openssl-OpenSSL_1_1_0/crypto/ec/ecdsa_ossl.c,9,579,151,3
openssl-OpenSSL_1_1_0/crypto/ec/ecp_oct.c,11,749,426,5
openssl-OpenSSL_1_1_0/crypto/ec/ec_key.c,78,1397,847,19
openssl-OpenSSL_1_1_0/crypto/ec/ec_asn1.c,73,3143,2089,19
openssl-OpenSSL_1_1_0/crypto/ec/ecdh_ossl.c,11,267,143,4
openssl-OpenSSL_1_1_0/crypto/ec/ecp_nistp521.c,36,3865,1918,12
openssl-OpenSSL_1_1_0/crypto/ec/ecp_nistputil.c,8,303,93,5
openssl-OpenSSL_1_1_0/crypto/ec/ecdsa_sign.c,8,119,73,4
openssl-OpenSSL_1_1_0/crypto/ec/ec2_smpl.c,37,1762,1094,10
openssl-OpenSSL_1_1_0/crypto/ec/ec_err.c,69,854,572,10
openssl-OpenSSL_1_1_0/crypto/ec/ecp_nist.c,41,497,351,9
openssl-OpenSSL_1_1_0/crypto/dsa/dsa_ossl.c,73,1060,768,19
openssl-OpenSSL_1_1_0/crypto/dsa/dsa_meth.c,8,258,70,4
openssl-OpenSSL_1_1_0/crypto/dsa/dsa_depr.c,14,198,144,7
openssl-OpenSSL_1_1_0/crypto/dsa/dsa_lib.c,70,863,568,15
openssl-OpenSSL_1_1_0/crypto/dsa/dsa_vrf.c,21,263,247,11
openssl-OpenSSL_1_1_0/crypto/dsa/dsa_sign.c,29,351,331,13
openssl-OpenSSL_1_1_0/crypto/dsa/dsa_ameth.c,71,1297,825,13
openssl-OpenSSL_1_1_0/crypto/dsa/dsa_gen.c,74,1700,1181,17
openssl-OpenSSL_1_1_0/crypto/dsa/dsa_key.c,39,293,229,10
openssl-OpenSSL_1_1_0/crypto/dsa/dsa_asn1.c,37,459,322,11
openssl-OpenSSL_1_1_0/crypto/dsa/dsa_pmeth.c,31,556,321,7
openssl-OpenSSL_1_1_0/crypto/dsa/dsa_err.c,36,307,241,10
openssl-OpenSSL_1_1_0/crypto/dsa/dsa_prn.c,9,221,159,5
openssl-OpenSSL_1_1_0/crypto/dso/dso_vms.c,39,1096,688,10
openssl-OpenSSL_1_1_0/crypto/dso/dso_err.c,28,375,292,10
openssl-OpenSSL_1_1_0/crypto/dso/dso_dlfcn.c,55,936,644,13
openssl-OpenSSL_1_1_0/crypto/dso/dso_lib.c,43,904,619,12
openssl-OpenSSL_1_1_0/crypto/dso/dso_openssl.c,11,105,87,6
openssl-OpenSSL_1_1_0/crypto/dso/dso_win32.c,55,1638,1116,8
openssl-OpenSSL_1_1_0/crypto/dso/dso_dl.c,37,763,539,9
openssl-OpenSSL_1_1_0/crypto/objects/obj_dat.c,84,1851,1199,19
openssl-OpenSSL_1_1_0/crypto/objects/obj_lib.c,19,264,211,12
openssl-OpenSSL_1_1_0/crypto/objects/o_names.c,56,911,597,15
openssl-OpenSSL_1_1_0/crypto/objects/obj_xref.c,20,426,286,5
openssl-OpenSSL_1_1_0/crypto/objects/obj_err.c,18,213,171,9
openssl-OpenSSL_1_1_0/crypto/txt_db/txt_db.c,40,834,554,11
openssl-OpenSSL_1_1_0/crypto/comp/c_zlib.c,48,1681,1140,14
openssl-OpenSSL_1_1_0/crypto/comp/comp_err.c,18,198,158,9
openssl-OpenSSL_1_1_0/crypto/comp/comp_lib.c,13,220,142,8
openssl-OpenSSL_1_1_0/crypto/cmac/cm_ameth.c,10,132,91,4
openssl-OpenSSL_1_1_0/crypto/cmac/cmac.c,18,501,295,7
openssl-OpenSSL_1_1_0/crypto/cmac/cm_pmeth.c,11,342,210,5
openssl-OpenSSL_1_1_0/crypto/x509v3/v3_lib.c,55,675,353,12
