Name,NumRevision,NumAdded,NumDeleted,NumAuthor
esp-idf-3.0/components/lwip/port/netif/wlanif.c,19,364,150,7
esp-idf-3.0/components/lwip/port/netif/ethernetif.c,7,283,57,4
esp-idf-3.0/components/lwip/port/freertos/sys_arch.c,22,599,134,7
esp-idf-3.0/components/lwip/port/debug/lwip_debug.c,4,188,3,3
esp-idf-3.0/components/lwip/apps/dhcpserver.c,22,3102,2018,14
esp-idf-3.0/components/lwip/apps/ping/ping.c,3,432,39,3
esp-idf-3.0/components/lwip/apps/ping/esp_ping.c,2,137,9,2
esp-idf-3.0/components/lwip/apps/sntp/sntp.c,3,653,4,2
esp-idf-3.0/components/soc/esp32/cpu_util.c,2,58,0,1
esp-idf-3.0/components/soc/esp32/rtc_clk.c,16,721,70,4
esp-idf-3.0/components/soc/esp32/rtc_init.c,6,155,16,3
esp-idf-3.0/components/soc/esp32/rtc_time.c,4,155,13,1
esp-idf-3.0/components/soc/esp32/rtc_sleep.c,7,216,8,2
esp-idf-3.0/components/soc/esp32/soc_memory_layout.c,5,211,58,3
esp-idf-3.0/components/soc/esp32/rtc_pm.c,1,58,0,1
esp-idf-3.0/components/soc/esp32/test/test_rtc_clk.c,4,112,0,1
esp-idf-3.0/components/bootloader/subproject/main/flash_qio_mode.c,4,243,15,3
esp-idf-3.0/components/bootloader/subproject/main/bootloader_start.c,13,1163,304,5
esp-idf-3.0/components/mbedtls/test/test_mbedtls_mpi.c,1,135,0,1
esp-idf-3.0/components/mbedtls/test/test_rsa.c,1,217,0,1
esp-idf-3.0/components/mbedtls/test/test_mbedtls_sha.c,6,226,15,3
esp-idf-3.0/components/mbedtls/test/test_mbedtls.c,3,126,87,2
esp-idf-3.0/components/mbedtls/test/test_apb_dport_access.c,1,44,0,1
esp-idf-3.0/components/mbedtls/library/x509_create.c,1,285,0,1
esp-idf-3.0/components/mbedtls/library/x509_crt.c,2,2054,32,2
esp-idf-3.0/components/mbedtls/library/aes.c,2,1300,9,2
esp-idf-3.0/components/mbedtls/library/md4.c,1,324,0,1
esp-idf-3.0/components/mbedtls/library/ssl_srv.c,3,3671,172,3
esp-idf-3.0/components/mbedtls/library/camellia.c,1,913,0,1
esp-idf-3.0/components/mbedtls/library/pk_wrap.c,2,419,0,2
esp-idf-3.0/components/mbedtls/library/pk.c,2,318,1,2
esp-idf-3.0/components/mbedtls/library/ecdh.c,1,215,0,1
esp-idf-3.0/components/mbedtls/library/ssl_tls.c,2,6900,89,2
esp-idf-3.0/components/mbedtls/library/x509_crl.c,2,605,4,2
esp-idf-3.0/components/mbedtls/library/cipher_wrap.c,1,1282,0,1
esp-idf-3.0/components/mbedtls/library/des.c,1,899,0,1
esp-idf-3.0/components/mbedtls/library/ssl_cookie.c,2,217,3,2
esp-idf-3.0/components/mbedtls/library/ctr_drbg.c,2,480,1,2
esp-idf-3.0/components/mbedtls/library/aesni.c,1,416,0,1
