Name,NumRevision,NumAdded,NumDeleted,NumAuthor
freeswitch-1.5.0/libs/miniupnpc/upnpc.c,1,356,0,1
freeswitch-1.5.0/libs/miniupnpc/minixmlvalid.c,1,137,0,1
freeswitch-1.5.0/libs/miniupnpc/upnperrors.c,1,65,0,1
freeswitch-1.5.0/libs/miniupnpc/minixml.c,1,182,0,1
freeswitch-1.5.0/libs/miniupnpc/minissdpc.c,2,117,0,1
freeswitch-1.5.0/libs/miniupnpc/miniupnpc.c,3,728,1,1
freeswitch-1.5.0/libs/miniupnpc/igd_desc_parse.c,1,106,0,1
freeswitch-1.5.0/libs/libg722_1/tests/g722_1_tests.c,2,274,5,2
freeswitch-1.5.0/libs/libg722_1/tests/g192_bit_stream.c,1,164,0,1
freeswitch-1.5.0/libs/libg722_1/src/sam2coef.c,2,187,32,2
freeswitch-1.5.0/libs/libg722_1/src/common.c,2,360,116,2
freeswitch-1.5.0/libs/libg722_1/src/bitstream.c,2,104,2,2
freeswitch-1.5.0/libs/libg722_1/src/make_dct4_tables.c,4,100,7,3
freeswitch-1.5.0/libs/libg722_1/src/tables.c,3,925,529,3
freeswitch-1.5.0/libs/libg722_1/src/dct4.c,2,222,44,2
freeswitch-1.5.0/libs/libg722_1/src/huff_tab.c,2,598,3,2
freeswitch-1.5.0/libs/libg722_1/src/commonf.c,2,179,6,2
freeswitch-1.5.0/libs/libg722_1/src/basop32.c,3,174,3,3
freeswitch-1.5.0/libs/libg722_1/src/encoder.c,2,645,18,2
freeswitch-1.5.0/libs/libg722_1/src/dct4_s.c,2,359,144,2
freeswitch-1.5.0/libs/libg722_1/src/decoderf.c,3,598,15,3
freeswitch-1.5.0/libs/libg722_1/src/make_tables.c,2,265,13,2
freeswitch-1.5.0/libs/libg722_1/src/dct4_a.c,2,310,127,2
freeswitch-1.5.0/libs/libg722_1/src/utilities.c,1,420,0,1
freeswitch-1.5.0/libs/libg722_1/src/decoder.c,2,652,16,2
freeswitch-1.5.0/libs/libg722_1/src/coef2sam.c,2,142,29,2
freeswitch-1.5.0/libs/libg722_1/src/encoderf.c,2,472,15,2
freeswitch-1.5.0/libs/libg722_1/src/msvc/gettimeofday.c,1,12,0,1
freeswitch-1.5.0/libs/js/nsprpub/tools/tail.c,1,149,0,1
freeswitch-1.5.0/libs/js/nsprpub/tools/httpget.c,1,423,0,1
freeswitch-1.5.0/libs/js/nsprpub/config/nsinstall.c,1,543,0,1
freeswitch-1.5.0/libs/js/nsprpub/config/now.c,1,131,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/include/gencfg.c,1,274,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/joinku.c,1,175,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/vercheck.c,1,100,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/provider.c,1,1278,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/priotest.c,1,199,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/openfile.c,1,129,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/poll_to.c,1,198,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/prpoll.c,1,343,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/join.c,1,235,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/sema.c,1,166,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/errset.c,1,174,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/obsints.c,1,74,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/dbmalloc1.c,1,124,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/gethost.c,1,273,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/acceptread.c,1,242,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/forktest.c,1,308,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/servr_uk.c,1,490,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/prftest.c,1,87,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/pollable.c,1,268,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/timemac.c,1,134,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/ntoh.c,1,115,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/fileio.c,1,213,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/dtoa.c,1,195,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/getproto.c,1,106,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/multiacc.c,1,237,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/selintr.c,1,70,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/formattm.c,1,54,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/op_2long.c,1,107,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/thrpool_client.c,1,352,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/parent.c,1,141,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/stack.c,1,272,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/ntioto.c,1,281,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/writev.c,1,206,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/mbcs.c,1,173,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/nameshm1.c,1,525,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/ranfile.c,1,396,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/select2.c,1,289,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/primblok.c,1,129,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/poll_nm.c,1,363,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/logger.c,1,142,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/perf.c,1,414,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/switch.c,1,247,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/suspend.c,1,200,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/bigfile.c,1,273,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/pipepong.c,1,85,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/io_timeoutu.c,1,208,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/short_thread.c,1,82,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/fdcach.c,1,240,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/poll_er.c,1,224,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/tpd.c,1,296,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/getai.c,1,60,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/strod.c,1,96,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/servr_ku.c,1,490,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/system.c,1,74,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/dbmalloc.c,1,302,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/testbit.c,1,106,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/str2addr.c,1,74,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/exit.c,1,121,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/prselect.c,1,339,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/sockping.c,1,151,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/tmoacc.c,1,309,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/stdio.c,1,71,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/anonfm.c,1,310,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/inrval.c,1,212,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/nonblock.c,1,249,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/atomic.c,1,118,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/fsync.c,1,141,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/pipeping.c,1,177,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/ipv6.c,1,229,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/sigpipe.c,1,116,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/depend.c,1,136,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/bigfile2.c,1,116,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/foreign.c,1,375,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/socket.c,1,2201,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/joinuk.c,1,174,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/sprintf.c,1,417,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/peek.c,1,367,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/append.c,1,147,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/sockpong.c,1,106,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/pipeself.c,1,244,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/op_nofil.c,1,92,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/rwlocktest.c,1,204,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/testfile.c,1,906,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/thruput.c,1,369,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/lltest.c,1,781,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/y2ktmo.c,1,518,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/prftest1.c,1,139,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/sem.c,1,219,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/accept.c,1,475,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/sleep.c,1,117,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/pipeping2.c,1,179,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/ioconthr.c,1,135,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/prpollml.c,1,150,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/many_cv.c,1,131,0,1
freeswitch-1.5.0/libs/js/nsprpub/pr/tests/env.c,1,201,0,1
