,Name,NumRevision,NumAdded,NumDeleted,NumAuthor,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclExecutableUnit,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountClassCoupledamin,CountDeclClassMethodamin,CountDeclClassVariableamin,CountDeclMethodAllamin,CountDeclMethodPrivateamin,CountDeclMethodPublicamin,MaxInheritanceTreeamin,PercentLackOfCohesionamin,CountDeclInstanceMethodamin,CountDeclInstanceVariableamin,CountClassCoupledamax,CountDeclClassMethodamax,CountDeclClassVariableamax,CountDeclMethodAllamax,CountDeclMethodPrivateamax,CountDeclMethodPublicamax,MaxInheritanceTreeamax,PercentLackOfCohesionamax,CountDeclInstanceMethodamax,CountDeclInstanceVariableamax,CountClassCoupledaverage,CountDeclClassMethodaverage,CountDeclClassVariableaverage,CountDeclMethodAllaverage,CountDeclMethodPrivateaverage,CountDeclMethodPublicaverage,MaxInheritanceTreeaverage,PercentLackOfCohesionaverage,CountDeclInstanceMethodaverage,CountDeclInstanceVariableaverage,Label
16,guava-20.0/guava-gwt/test/com/google/common/collect/PeekingIteratorTest_gwt.java,1,45,0,1,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,7.0,7.0,50.0,5.0,30.0,15.0,22.0,15.0,7.0,1.0,1.0,1.0,0.0,0.5,7,7,7,7,1.0,0.0,0.0,7.0,0.0,7.0,2.0,0.0,7.0,0.0,1.0,0.0,0.0,7.0,0.0,7.0,2.0,0.0,7.0,0.0,1.0,0.0,0.0,7.0,0.0,7.0,2.0,0.0,7.0,0.0,0
17,guava-20.0/guava-gwt/test/com/google/common/collect/AbstractSequentialIteratorTest_gwt.java,1,37,0,1,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,5.0,5.0,40.0,3.0,22.0,15.0,16.0,11.0,5.0,1.0,1.0,1.0,0.0,0.68,5,5,5,5,1.0,0.0,0.0,5.0,0.0,5.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,5.0,0.0,5.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,5.0,0.0,5.0,2.0,0.0,5.0,0.0,0
18,guava-20.0/guava-gwt/test/com/google/common/collect/AbstractMapEntryTest_gwt.java,1,45,0,1,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,7.0,7.0,50.0,5.0,30.0,15.0,22.0,15.0,7.0,1.0,1.0,1.0,0.0,0.5,7,7,7,7,1.0,0.0,0.0,7.0,0.0,7.0,2.0,0.0,7.0,0.0,1.0,0.0,0.0,7.0,0.0,7.0,2.0,0.0,7.0,0.0,1.0,0.0,0.0,7.0,0.0,7.0,2.0,0.0,7.0,0.0,0
19,guava-20.0/guava-gwt/test/com/google/common/collect/ImmutableMultimapTest_gwt.java,1,49,0,1,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,8.0,8.0,55.0,6.0,34.0,15.0,25.0,17.0,8.0,1.0,1.0,1.0,0.0,0.44,8,8,8,8,1.0,0.0,0.0,8.0,0.0,8.0,2.0,0.0,8.0,0.0,1.0,0.0,0.0,8.0,0.0,8.0,2.0,0.0,8.0,0.0,1.0,0.0,0.0,8.0,0.0,8.0,2.0,0.0,8.0,0.0,0
20,guava-20.0/guava-gwt/test/com/google/common/collect/EmptyImmutableTableTest_gwt.java,1,117,0,1,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,25.0,25.0,140.0,23.0,102.0,15.0,76.0,51.0,25.0,1.0,1.0,1.0,0.0,0.15,25,25,25,25,2.0,0.0,0.0,25.0,0.0,25.0,2.0,0.0,25.0,0.0,2.0,0.0,0.0,25.0,0.0,25.0,2.0,0.0,25.0,0.0,2.0,0.0,0.0,25.0,0.0,25.0,2.0,0.0,25.0,0.0,0
21,guava-20.0/guava-gwt/test/com/google/common/collect/ConstrainedMapImplementsMapTest_gwt.java,1,245,0,1,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,57.0,57.0,300.0,55.0,230.0,15.0,172.0,115.0,57.0,1.0,1.0,1.0,0.0,0.07,57,57,57,57,2.0,0.0,0.0,57.0,0.0,57.0,2.0,0.0,57.0,0.0,2.0,0.0,0.0,57.0,0.0,57.0,2.0,0.0,57.0,0.0,2.0,0.0,0.0,57.0,0.0,57.0,2.0,0.0,57.0,0.0,0
22,guava-20.0/guava-gwt/test/com/google/common/collect/TestModuleEntryPoint.java,3,128,102,2,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,30.0,4.0,6.0,20.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,3.33,1,1,1,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0
23,guava-20.0/guava-gwt/test/com/google/common/collect/ImmutableEnumMapTest_gwt.java,1,29,0,1,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,3.0,3.0,30.0,1.0,14.0,15.0,10.0,7.0,3.0,1.0,1.0,1.0,0.0,1.07,3,3,3,3,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,3.0,0.0,0
24,guava-20.0/guava-gwt/test/com/google/common/collect/ImmutableMultimapAsMapImplementsMapTest_gwt.java,1,245,0,1,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,57.0,57.0,300.0,55.0,230.0,15.0,172.0,115.0,57.0,1.0,1.0,1.0,0.0,0.07,57,57,57,57,3.0,0.0,0.0,57.0,0.0,57.0,2.0,0.0,57.0,0.0,3.0,0.0,0.0,57.0,0.0,57.0,2.0,0.0,57.0,0.0,3.0,0.0,0.0,57.0,0.0,57.0,2.0,0.0,57.0,0.0,0
25,guava-20.0/guava-gwt/test/com/google/common/collect/MapsTransformValuesUnmodifiableIteratorTest_gwt.java,1,285,0,1,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,67.0,67.0,350.0,65.0,270.0,15.0,202.0,135.0,67.0,1.0,1.0,1.0,0.0,0.06,67,67,67,67,2.0,0.0,0.0,67.0,0.0,67.0,2.0,0.0,67.0,0.0,2.0,0.0,0.0,67.0,0.0,67.0,2.0,0.0,67.0,0.0,2.0,0.0,0.0,67.0,0.0,67.0,2.0,0.0,67.0,0.0,0
26,guava-20.0/guava-gwt/test/com/google/common/collect/HashBasedTableTest_gwt.java,2,151,0,2,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,27.0,27.0,176.0,25.0,136.0,15.0,108.0,55.0,53.0,1.0,1.0,1.0,0.0,0.11,27,27,27,27,3.0,0.0,0.0,27.0,0.0,27.0,2.0,0.0,27.0,0.0,3.0,0.0,0.0,27.0,0.0,27.0,2.0,0.0,27.0,0.0,3.0,0.0,0.0,27.0,0.0,27.0,2.0,0.0,27.0,0.0,0
27,guava-20.0/guava-gwt/test/com/google/common/collect/ArrayTableTest_gwt.java,1,261,0,1,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,49.0,49.0,308.0,47.0,246.0,15.0,196.0,99.0,97.0,1.0,1.0,1.0,0.0,0.06,49,49,49,49,3.0,0.0,0.0,49.0,0.0,49.0,2.0,0.0,49.0,0.0,3.0,0.0,0.0,49.0,0.0,49.0,2.0,0.0,49.0,0.0,3.0,0.0,0.0,49.0,0.0,49.0,2.0,0.0,49.0,0.0,0
28,guava-20.0/guava-gwt/test/com/google/common/collect/TableCollectionTest_gwt.java,1,5621,0,1,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1401.0,1401.0,7020.0,1399.0,5606.0,15.0,4204.0,2803.0,1401.0,1.0,1.0,1.0,0.0,0.0,1401,1401,1401,1401,28.0,0.0,0.0,1401.0,0.0,1401.0,2.0,0.0,1401.0,0.0,28.0,0.0,0.0,1401.0,0.0,1401.0,2.0,0.0,1401.0,0.0,28.0,0.0,0.0,1401.0,0.0,1401.0,2.0,0.0,1401.0,0.0,0
29,guava-20.0/guava-gwt/test/com/google/common/collect/MultisetsTest_gwt.java,2,147,6,2,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,31.0,31.0,170.0,29.0,126.0,15.0,94.0,63.0,31.0,1.0,1.0,1.0,0.0,0.12,31,31,31,31,1.0,0.0,0.0,31.0,0.0,31.0,2.0,0.0,31.0,0.0,1.0,0.0,0.0,31.0,0.0,31.0,2.0,0.0,31.0,0.0,1.0,0.0,0.0,31.0,0.0,31.0,2.0,0.0,31.0,0.0,0
30,guava-20.0/guava-gwt/test/com/google/common/collect/RangeTest_gwt.java,1,153,0,1,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,34.0,34.0,185.0,32.0,138.0,15.0,103.0,69.0,34.0,1.0,1.0,1.0,0.0,0.11,34,34,34,34,1.0,0.0,0.0,34.0,0.0,34.0,2.0,0.0,34.0,0.0,1.0,0.0,0.0,34.0,0.0,34.0,2.0,0.0,34.0,0.0,1.0,0.0,0.0,34.0,0.0,34.0,2.0,0.0,34.0,0.0,0
31,guava-20.0/guava-gwt/test/com/google/common/collect/HashMultisetTest_gwt.java,13,476,443,2,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,4.0,4.0,35.0,2.0,18.0,15.0,13.0,9.0,4.0,1.0,1.0,1.0,0.0,0.83,4,4,4,4,1.0,0.0,0.0,4.0,0.0,4.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,2.0,0.0,4.0,0.0,0
32,guava-20.0/guava-gwt/test/com/google/common/collect/ComparisonChainTest_gwt.java,3,65,4,3,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,11.0,11.0,70.0,9.0,46.0,15.0,34.0,23.0,11.0,1.0,1.0,1.0,0.0,0.33,11,11,11,11,1.0,0.0,0.0,11.0,0.0,11.0,2.0,0.0,11.0,0.0,1.0,0.0,0.0,11.0,0.0,11.0,2.0,0.0,11.0,0.0,1.0,0.0,0.0,11.0,0.0,11.0,2.0,0.0,11.0,0.0,0
