,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,NumRevision,NumAdded,NumDeleted,NumAuthor,Label
5555,spring-framework-5.1.0.RELEASE/spring-web/src/test/java/org/springframework/mock/web/test/MockPageContext.java,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,35.0,35.0,35.0,6.0,35.0,0.0,0.0,0.0,35.0,376.0,50.0,268.0,98.0,122.0,58.0,112.0,162.0,66.0,96.0,6.0,5.0,6.0,5.0,3.0,0.22,67.0,55.0,67.0,39.0,10,347,21,7,0
5556,spring-framework-5.1.0.RELEASE/spring-web/src/test/java/org/springframework/mock/web/test/MockPart.java,1.0,1.0,1.0,1.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,13.0,13.0,13.0,4.0,13.0,0.0,0.0,0.0,13.0,131.0,24.0,71.0,40.0,20.0,36.0,33.0,47.0,30.0,17.0,2.0,2.0,2.0,1.0,0.0,0.51,16.0,16.0,16.0,13.0,8,179,72,5,0
5557,spring-framework-5.1.0.RELEASE/spring-web/src/test/java/org/springframework/mock/web/test/MockRequestDispatcher.java,2.0,2.0,2.0,1.0,9.0,0.0,7.0,2.0,1.0,0.0,0.0,4.0,4.0,4.0,2.0,4.0,0.0,0.0,1.0,3.0,90.0,14.0,44.0,17.0,19.0,32.0,24.0,33.0,15.0,18.0,3.0,3.0,3.0,3.0,1.0,0.73,8.0,8.0,8.0,6.0,3,84,8,3,0
5558,spring-framework-5.1.0.RELEASE/spring-web/src/test/java/org/springframework/mock/web/test/MockServletConfig.java,1.0,1.0,1.0,1.0,5.0,0.0,3.0,1.0,1.0,0.0,0.0,9.0,9.0,9.0,3.0,9.0,0.0,0.0,0.0,9.0,104.0,19.0,47.0,25.0,13.0,38.0,23.0,33.0,21.0,12.0,2.0,2.0,2.0,1.0,0.0,0.81,10.0,10.0,10.0,9.0,4,91,6,4,0
5559,spring-framework-5.1.0.RELEASE/spring-web/src/test/java/org/springframework/mock/web/test/MockServletContext.java,1.0,1.0,1.0,1.0,5.0,0.0,4.0,1.0,1.0,0.0,3.0,79.0,79.0,78.0,21.0,78.0,0.0,0.0,1.0,77.0,717.0,115.0,474.0,216.0,180.0,135.0,192.0,293.0,153.0,140.0,7.0,7.0,7.0,4.0,3.0,0.28,103.0,103.0,103.0,86.0,19,802,200,9,0
5560,spring-framework-5.1.0.RELEASE/spring-web/src/test/java/org/springframework/mock/web/test/MockSessionCookieConfig.java,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,14.0,14.0,14.0,7.0,14.0,0.0,0.0,0.0,14.0,115.0,26.0,67.0,38.0,15.0,22.0,23.0,38.0,24.0,14.0,1.0,1.0,1.0,1.0,0.0,0.33,14.0,14.0,14.0,14.0,3,91,2,3,0
5561,spring-framework-5.1.0.RELEASE/spring-web/src/test/java/org/springframework/mock/web/test/PassThroughFilterChain.java,1.0,1.0,1.0,1.0,10.0,0.0,6.0,4.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,87.0,13.0,34.0,17.0,11.0,40.0,21.0,26.0,16.0,10.0,2.0,2.0,2.0,1.0,1.0,1.18,4.0,4.0,4.0,3.0,3,76,2,3,0
5562,spring-framework-5.1.0.RELEASE/spring-web/src/test/java/org/springframework/mock/web/test/server/MockServerWebExchange.java,1.0,1.0,1.0,1.0,6.0,0.0,3.0,3.0,2.0,4.0,0.0,11.0,11.0,6.0,2.0,10.0,0.0,1.0,0.0,9.0,139.0,23.0,53.0,27.0,14.0,63.0,25.0,37.0,25.0,12.0,2.0,2.0,2.0,1.0,0.0,1.19,12.0,12.0,12.0,11.0,3,126,10,1,0
5563,spring-framework-5.1.0.RELEASE/spring-web/src/test/java/org/springframework/mock/web/test/server/MockWebSession.java,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,14.0,14.0,14.0,1.0,14.0,0.0,0.0,0.0,14.0,123.0,23.0,73.0,40.0,19.0,27.0,29.0,45.0,28.0,17.0,2.0,2.0,2.0,1.0,1.0,0.37,15.0,15.0,15.0,14.0,2,103,3,2,0
5564,spring-framework-5.1.0.RELEASE/spring-web/src/test/java/org/springframework/mock/web/test/server/package-info.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,5.0,5.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1,6,0,1,1
